TestId,Date,Gender,team,Peak Braking Velocity,Peak Propulsive Power,Avg. Braking Power,Peak Braking Force,Avg. Braking Velocity,gender_binary,sport_name,field_court_binary
mtoD3tq8E9Xrei4TL6el,3/14/2024,Women,Softball,-1.3401,3409.106,-939.59,1492.0,-0.8361,1.0,Softball,1.0
SRz4gtmZ2XgJY8dk0e17,3/18/2024,Women,Softball,-1.3715,3352.549,-1022.781,1652.0,-0.8602,1.0,Softball,1.0
8sfmH3BIgqlmu5WaRfK6,2/15/2024,Women,Softball,-1.1603,3206.691,-737.5692,1373.0,-0.7591,1.0,Softball,1.0
fmjEEsgGKXpSs2UquaiV,2/22/2024,Women,Softball,-1.4785,3458.421,-1058.899,1508.0,-0.8848,1.0,Softball,1.0
mgJ6B3L6sxKlQBzsfDAe,3/4/2024,Women,Softball,-1.3173,3315.682,-892.135,1424.0,-0.8233,1.0,Softball,1.0
BZL9MADXfnKKogbcMBac,4/4/2024,Women,Softball,-1.1693,3377.056,-774.2386,1416.0,-0.7546,1.0,Softball,1.0
CUVk2oQDJbhcNmCXLIgg,2/20/2024,Women,Softball,-1.3591,3289.155,-943.7026,1500.0,-0.8714,1.0,Softball,1.0
yCqjP2Lj2MauIWFfnA2j,2/27/2024,Women,Softball,-1.3178,3254.947,-870.7502,1412.0,-0.8481,1.0,Softball,1.0
jpj85Sb0lq1OA3aNvORA,2/13/2024,Women,Softball,-1.3722,3236.372,-930.5263,1496.0,-0.866,1.0,Softball,1.0
Izjlypx5SnoCSEXzp6Ne,2/20/2024,Women,Softball,-1.2754,3409.97,-907.6705,1537.0,-0.8002,1.0,Softball,1.0
f4NVQ0aqscYinMgvKf91,3/26/2024,Women,Softball,-1.2453,3409.784,-862.6279,1500.0,-0.809,1.0,Softball,1.0
im6mIwPWB3olufb4utRE,1/30/2024,Women,Softball,-1.2142,3339.498,-829.8859,1518.0,-0.7839,1.0,Softball,1.0
5q8Vqpu0WpTBavLj2Xds,3/21/2024,Women,Softball,-1.3633,3456.356,-995.9139,1640.0,-0.8843,1.0,Softball,1.0
UPp9m13cZ2YbEdPNEDno,2/29/2024,Women,Softball,-1.2365,3402.072,-852.9308,1487.0,-0.8031,1.0,Softball,1.0
Zn2Hiw5M7Tum2QCwuHNR,3/4/2024,Women,Softball,-1.334,3221.432,-898.656,1464.0,-0.8305,1.0,Softball,1.0
EHhTKNtm095E3KYvzMNV,1/30/2024,Women,Softball,-1.3782,3317.511,-1001.818,1585.0,-0.8688,1.0,Softball,1.0
ryzdGzl3NX1G4bbzHvbi,2/13/2024,Women,Softball,-1.517,3392.439,-1044.536,1501.0,-0.9298,1.0,Softball,1.0
peGDW3nfCnORczZa4TVG,2/15/2024,Women,Softball,-1.167,3252.783,-780.3854,1425.0,-0.73,1.0,Softball,1.0
so2oaGte70RW2HOu3IXn,3/21/2024,Women,Softball,-1.3514,3529.456,-1033.227,1662.0,-0.8575,1.0,Softball,1.0
RsWXbAhU3OrElGg135iU,2/6/2024,Women,Softball,-1.244,3154.623,-813.3799,1400.0,-0.7928,1.0,Softball,1.0
eLQvgI7ZfVCd4bcIMwWU,2/8/2024,Women,Softball,-1.3676,3435.506,-947.2048,1487.0,-0.8421,1.0,Softball,1.0
1Pf8iqW5NnL8BqGaKfd6,3/14/2024,Women,Softball,-1.4015,3376.158,-972.3605,1520.0,-0.8609,1.0,Softball,1.0
crayEHPmGU4wYUtebG6i,2/6/2024,Women,Softball,-1.2617,3143.75,-844.7345,1451.0,-0.8174,1.0,Softball,1.0
ABsn7CzjKz0YzvBkkG5R,4/4/2024,Women,Softball,-1.3871,3500.739,-991.7653,1544.0,-0.8574,1.0,Softball,1.0
3BQVIWtXcqkP62JJEGgZ,2/1/2024,Women,Softball,-1.393,3430.779,-1029.626,1585.0,-0.877,1.0,Softball,1.0
vt43ZngcPaGtT0CqcoAB,2/22/2024,Women,Softball,-1.2294,3429.434,-832.3343,1498.0,-0.8149,1.0,Softball,1.0
929THH38j4tyuorQemHN,2/8/2024,Women,Softball,-1.4946,3306.82,-1040.464,1497.0,-0.8758,1.0,Softball,1.0
MPqubzFC6UE3kX737jRZ,2/1/2024,Women,Softball,-1.3161,3323.895,-950.0233,1583.0,-0.8364,1.0,Softball,1.0
rLJPZLbLoPDbGXeVlbOO,4/11/2024,Women,Softball,-1.2042,3472.622,-819.7626,1474.0,-0.7972,1.0,Softball,1.0
i0Cl2dgh0XQkDgrkX7uJ,1/30/2024,Women,Softball,-1.3769,3223.51,-1023.637,1590.0,-0.8502,1.0,Softball,1.0
lf9zIhcvrRWH0Obw0Idf,4/11/2024,Women,Softball,-1.3134,3483.453,-882.29,1440.0,-0.8185,1.0,Softball,1.0
Y0rvjqcIYjQt4oJQgmIJ,3/26/2024,Women,Softball,-1.375,3500.623,-984.4318,1544.0,-0.8544,1.0,Softball,1.0
OXf6NC3GgP7yHK2MJ7EB,3/18/2024,Women,Softball,-1.4146,3325.609,-1028.625,1601.0,-0.8932,1.0,Softball,1.0
CBU4rZaz3ijrimxBMD9a,3/4/2024,Women,Softball,-1.1154,2840.623,-881.2844,1779.0,-0.7068,1.0,Softball,1.0
CBU4rZaz3ijrimxBMD9a,3/4/2024,Women,Softball,-1.1154,2840.623,-881.2844,1779.0,-0.7068,1.0,Softball,1.0
H6QarnkYyRhTJqSIY0Oq,3/6/2024,Women,Softball,-1.1997,2808.537,-976.3829,1798.0,-0.7555,1.0,Softball,1.0
H6QarnkYyRhTJqSIY0Oq,3/6/2024,Women,Softball,-1.1997,2808.537,-976.3829,1798.0,-0.7555,1.0,Softball,1.0
5aTyBxQ2b8ntX6FigyKf,2/8/2024,Women,Softball,-1.128,2938.815,-900.6718,1733.0,-0.6999,1.0,Softball,1.0
5aTyBxQ2b8ntX6FigyKf,2/8/2024,Women,Softball,-1.128,2938.815,-900.6718,1733.0,-0.6999,1.0,Softball,1.0
GiLIumRoM9okpHiAvIjb,3/26/2024,Women,Softball,-1.228,2845.773,-1048.993,1987.0,-0.8015,1.0,Softball,1.0
GiLIumRoM9okpHiAvIjb,3/26/2024,Women,Softball,-1.228,2845.773,-1048.993,1987.0,-0.8015,1.0,Softball,1.0
9tw2v0JxEHdEG0IDfMj6,2/27/2024,Women,Softball,-1.2237,3134.015,-1086.427,2114.0,-0.7757,1.0,Softball,1.0
9tw2v0JxEHdEG0IDfMj6,2/27/2024,Women,Softball,-1.2237,3134.015,-1086.427,2114.0,-0.7757,1.0,Softball,1.0
R28qWzZeLQYYs1CPTxw0,2/15/2024,Women,Softball,-1.1614,2815.562,-984.9083,1891.0,-0.7615,1.0,Softball,1.0
R28qWzZeLQYYs1CPTxw0,2/15/2024,Women,Softball,-1.1614,2815.562,-984.9083,1891.0,-0.7615,1.0,Softball,1.0
QN1SiwY89iHXRdS2zSBW,3/18/2024,Women,Softball,-1.2284,3055.349,-1090.35,2025.0,-0.7907,1.0,Softball,1.0
QN1SiwY89iHXRdS2zSBW,3/18/2024,Women,Softball,-1.2284,3055.349,-1090.35,2025.0,-0.7907,1.0,Softball,1.0
fzyks5A148foLFeOjGct,2/29/2024,Women,Softball,-1.1555,3019.263,-1003.036,1994.0,-0.7377,1.0,Softball,1.0
fzyks5A148foLFeOjGct,2/29/2024,Women,Softball,-1.1555,3019.263,-1003.036,1994.0,-0.7377,1.0,Softball,1.0
LlvUd5OfKH4QjYSAOokq,2/29/2024,Women,Softball,-1.2408,2760.029,-1061.198,1951.0,-0.8098,1.0,Softball,1.0
LlvUd5OfKH4QjYSAOokq,2/29/2024,Women,Softball,-1.2408,2760.029,-1061.198,1951.0,-0.8098,1.0,Softball,1.0
rmqHNNjPHuDBy2ggUm92,2/13/2024,Women,Softball,-1.245,2779.996,-1082.284,1932.0,-0.7843,1.0,Softball,1.0
rmqHNNjPHuDBy2ggUm92,2/13/2024,Women,Softball,-1.245,2779.996,-1082.284,1932.0,-0.7843,1.0,Softball,1.0
al2B2VKEj0vWMps01tMg,3/4/2024,Women,Softball,-1.0604,2993.019,-851.6296,1829.0,-0.6761,1.0,Softball,1.0
al2B2VKEj0vWMps01tMg,3/4/2024,Women,Softball,-1.0604,2993.019,-851.6296,1829.0,-0.6761,1.0,Softball,1.0
UM3Ok2KAEsDTvx9oyKff,2/13/2024,Women,Softball,-1.3487,2887.919,-1227.178,2042.0,-0.8455,1.0,Softball,1.0
UM3Ok2KAEsDTvx9oyKff,2/13/2024,Women,Softball,-1.3487,2887.919,-1227.178,2042.0,-0.8455,1.0,Softball,1.0
dGrYxr0iZLlSAjw9qriO,3/6/2024,Women,Softball,-1.2068,2936.407,-1047.935,1982.0,-0.7829,1.0,Softball,1.0
dGrYxr0iZLlSAjw9qriO,3/6/2024,Women,Softball,-1.2068,2936.407,-1047.935,1982.0,-0.7829,1.0,Softball,1.0
DjShXg1Lu8nQS0NEh5fO,2/27/2024,Women,Softball,-1.252,2991.813,-1121.072,2038.0,-0.7862,1.0,Softball,1.0
DjShXg1Lu8nQS0NEh5fO,2/27/2024,Women,Softball,-1.252,2991.813,-1121.072,2038.0,-0.7862,1.0,Softball,1.0
2vvec2WtbdtUgkyw5MV7,2/20/2024,Women,Softball,-1.1391,2823.753,-952.479,1864.0,-0.7205,1.0,Softball,1.0
2vvec2WtbdtUgkyw5MV7,2/20/2024,Women,Softball,-1.1391,2823.753,-952.479,1864.0,-0.7205,1.0,Softball,1.0
u4IKi8MwdSGwb9YnuQj4,3/14/2024,Women,Softball,-1.192,2777.436,-983.4924,1847.0,-0.7557,1.0,Softball,1.0
u4IKi8MwdSGwb9YnuQj4,3/14/2024,Women,Softball,-1.192,2777.436,-983.4924,1847.0,-0.7557,1.0,Softball,1.0
LfCdSTgHyNo17j6sGBaK,2/8/2024,Women,Softball,-1.1561,2925.856,-908.196,1702.0,-0.7201,1.0,Softball,1.0
LfCdSTgHyNo17j6sGBaK,2/8/2024,Women,Softball,-1.1561,2925.856,-908.196,1702.0,-0.7201,1.0,Softball,1.0
9Dk5t5XJ5VXkmyAhsKOp,3/21/2024,Women,Softball,-1.1746,2827.318,-996.4762,1891.0,-0.7408,1.0,Softball,1.0
9Dk5t5XJ5VXkmyAhsKOp,3/21/2024,Women,Softball,-1.1746,2827.318,-996.4762,1891.0,-0.7408,1.0,Softball,1.0
Nq83aUu7vxUDyVEYzJHH,2/6/2024,Women,Softball,-1.212,2877.869,-999.8291,1909.0,-0.7356,1.0,Softball,1.0
Nq83aUu7vxUDyVEYzJHH,2/6/2024,Women,Softball,-1.212,2877.869,-999.8291,1909.0,-0.7356,1.0,Softball,1.0
PQYcwV6Eo2FTJWboI2NY,2/1/2024,Women,Softball,-1.2805,2704.025,-1097.686,1948.0,-0.8233,1.0,Softball,1.0
PQYcwV6Eo2FTJWboI2NY,2/1/2024,Women,Softball,-1.2805,2704.025,-1097.686,1948.0,-0.8233,1.0,Softball,1.0
zDlnlAQwzsV3i2NxJzX9,3/21/2024,Women,Softball,-1.236,2807.081,-1077.81,1960.0,-0.7725,1.0,Softball,1.0
zDlnlAQwzsV3i2NxJzX9,3/21/2024,Women,Softball,-1.236,2807.081,-1077.81,1960.0,-0.7725,1.0,Softball,1.0
aGdQUAdNkj3ps6cNned6,4/4/2024,Women,Softball,-1.3059,2897.772,-1111.284,1938.0,-0.8306,1.0,Softball,1.0
aGdQUAdNkj3ps6cNned6,4/4/2024,Women,Softball,-1.3059,2897.772,-1111.284,1938.0,-0.8306,1.0,Softball,1.0
j7dGiPAbWmILoOMCYGhM,4/11/2024,Women,Softball,-1.1558,2822.604,-921.2855,1770.0,-0.7255,1.0,Softball,1.0
j7dGiPAbWmILoOMCYGhM,4/11/2024,Women,Softball,-1.1558,2822.604,-921.2855,1770.0,-0.7255,1.0,Softball,1.0
RYifMoZlyhsCbnEHwHUP,2/15/2024,Women,Softball,-1.1349,2830.475,-913.2999,1726.0,-0.7146,1.0,Softball,1.0
RYifMoZlyhsCbnEHwHUP,2/15/2024,Women,Softball,-1.1349,2830.475,-913.2999,1726.0,-0.7146,1.0,Softball,1.0
gQQFgJoALx6MGI1Ocosm,3/26/2024,Women,Softball,-1.2681,2732.739,-1057.506,1850.0,-0.7973,1.0,Softball,1.0
gQQFgJoALx6MGI1Ocosm,3/26/2024,Women,Softball,-1.2681,2732.739,-1057.506,1850.0,-0.7973,1.0,Softball,1.0
MfkVTtkGVUDZeDy9M7EM,3/14/2024,Women,Softball,-1.1643,2851.852,-979.5578,1890.0,-0.7406,1.0,Softball,1.0
MfkVTtkGVUDZeDy9M7EM,3/14/2024,Women,Softball,-1.1643,2851.852,-979.5578,1890.0,-0.7406,1.0,Softball,1.0
KcLv5QSO3TqmgoiKDyXV,1/30/2024,Women,Softball,-1.1803,2875.118,-1029.713,1932.0,-0.7495,1.0,Softball,1.0
KcLv5QSO3TqmgoiKDyXV,1/30/2024,Women,Softball,-1.1803,2875.118,-1029.713,1932.0,-0.7495,1.0,Softball,1.0
niwVqJaYfMTLzWEKt4X8,1/30/2024,Women,Softball,-1.0846,2949.644,-931.4409,1966.0,-0.6912,1.0,Softball,1.0
niwVqJaYfMTLzWEKt4X8,1/30/2024,Women,Softball,-1.0846,2949.644,-931.4409,1966.0,-0.6912,1.0,Softball,1.0
dLWqhcXQF6fftSQMdZmq,4/4/2024,Women,Softball,-1.2297,2802.67,-1000.086,1793.0,-0.7755,1.0,Softball,1.0
dLWqhcXQF6fftSQMdZmq,4/4/2024,Women,Softball,-1.2297,2802.67,-1000.086,1793.0,-0.7755,1.0,Softball,1.0
qAAhibq0J4FBdjUnBnuE,2/20/2024,Women,Softball,-1.1987,2988.871,-1035.676,1998.0,-0.8006,1.0,Softball,1.0
qAAhibq0J4FBdjUnBnuE,2/20/2024,Women,Softball,-1.1987,2988.871,-1035.676,1998.0,-0.8006,1.0,Softball,1.0
afm9xUq7UzdjnHupYvXL,2/22/2024,Women,Softball,-1.2099,2948.594,-1042.65,1916.0,-0.7585,1.0,Softball,1.0
afm9xUq7UzdjnHupYvXL,2/22/2024,Women,Softball,-1.2099,2948.594,-1042.65,1916.0,-0.7585,1.0,Softball,1.0
SSFZ40Ad5WkCipFp1iaq,2/22/2024,Women,Softball,-1.2145,2853.925,-1050.687,1915.0,-0.7615,1.0,Softball,1.0
SSFZ40Ad5WkCipFp1iaq,2/22/2024,Women,Softball,-1.2145,2853.925,-1050.687,1915.0,-0.7615,1.0,Softball,1.0
lEcZ3Cs6imIEHcAVWhBv,3/18/2024,Women,Softball,-1.317,2848.741,-1124.015,1958.0,-0.8725,1.0,Softball,1.0
lEcZ3Cs6imIEHcAVWhBv,3/18/2024,Women,Softball,-1.317,2848.741,-1124.015,1958.0,-0.8725,1.0,Softball,1.0
sVL094v1sOA4KY6BvR2q,1/30/2024,Women,Softball,-1.1307,2928.352,-969.7942,1921.0,-0.7168,1.0,Softball,1.0
sVL094v1sOA4KY6BvR2q,1/30/2024,Women,Softball,-1.1307,2928.352,-969.7942,1921.0,-0.7168,1.0,Softball,1.0
yviiM5TlPr5PyQOpZyCh,2/6/2024,Women,Softball,-1.3307,2990.545,-1232.071,2077.0,-0.8014,1.0,Softball,1.0
yviiM5TlPr5PyQOpZyCh,2/6/2024,Women,Softball,-1.3307,2990.545,-1232.071,2077.0,-0.8014,1.0,Softball,1.0
VqN6xkj3X3ftctHDZPga,2/1/2024,Women,Softball,-1.3002,2867.49,-1149.989,1991.0,-0.8142,1.0,Softball,1.0
VqN6xkj3X3ftctHDZPga,2/1/2024,Women,Softball,-1.3002,2867.49,-1149.989,1991.0,-0.8142,1.0,Softball,1.0
i3IHLeTA1lx3r4RpTqEt,4/11/2024,Women,Softball,-1.2608,2712.529,-1027.701,1777.0,-0.7713,1.0,Softball,1.0
i3IHLeTA1lx3r4RpTqEt,4/11/2024,Women,Softball,-1.2608,2712.529,-1027.701,1777.0,-0.7713,1.0,Softball,1.0
Mrt3yXnXBpF8VMMSc4LR,2/13/2024,Women,Softball,-1.193,3012.532,-673.8691,1171.0,-0.7315,1.0,Softball,1.0
L8aPYkjPoRj5SCYafUHc,3/14/2024,Women,Softball,-1.4439,3209.019,-946.1897,1413.0,-0.8782,1.0,Softball,1.0
jP4hTPECmKESueSvtTRa,3/26/2024,Women,Softball,-1.5727,3309.593,-1067.156,1476.0,-0.9676,1.0,Softball,1.0
ghgYZRxfQs7dtLplbWVs,2/20/2024,Women,Softball,-1.412,3265.965,-991.7418,1550.0,-0.8514,1.0,Softball,1.0
Y7pk9pMggybcOh7fpE8o,2/29/2024,Women,Softball,-1.384,3273.979,-963.604,1526.0,-0.8229,1.0,Softball,1.0
28oIxFijONCoxzQt1vTB,2/13/2024,Women,Softball,-1.2984,3368.695,-904.3286,1483.0,-0.7841,1.0,Softball,1.0
tt6Ftz30xQsNZaS9DXTU,2/15/2024,Women,Softball,-1.4013,3104.604,-935.5259,1446.0,-0.8427,1.0,Softball,1.0
v184D7DEHH7ZShP4S2NH,3/21/2024,Women,Softball,-1.5745,3168.097,-1062.459,1460.0,-0.9667,1.0,Softball,1.0
WdFpvnq1aPjoMKc3KgnZ,2/1/2024,Women,Softball,-1.2897,3243.555,-881.661,1473.0,-0.7978,1.0,Softball,1.0
MRJ6Ik7Doe9x8HPlAERj,4/4/2024,Women,Softball,-1.3883,3257.335,-887.957,1407.0,-0.8563,1.0,Softball,1.0
3meyS5NbswPImhnDzg5c,1/30/2024,Women,Softball,-1.2084,3105.693,-815.8344,1522.0,-0.7745,1.0,Softball,1.0
G9DDSUqOX1WIxohPGyVf,2/22/2024,Women,Softball,-1.4018,3247.197,-950.5606,1465.0,-0.8523,1.0,Softball,1.0
w7xEiRECWMLT1kEsmVUR,1/30/2024,Women,Softball,-1.2849,3009.535,-890.5408,1535.0,-0.8033,1.0,Softball,1.0
tF4M169kOsDSxGk2IpKR,2/8/2024,Women,Softball,-1.4233,3065.696,-909.1293,1339.0,-0.8139,1.0,Softball,1.0
YkSTeswnI9m7bEg3HETi,2/6/2024,Women,Softball,-1.2429,3361.16,-889.3711,1543.0,-0.758,1.0,Softball,1.0
ZtL9CSH5dLurDGz7yjkC,2/20/2024,Women,Softball,-1.3392,3394.154,-904.8837,1497.0,-0.825,1.0,Softball,1.0
3Iw4leIOIYz19xvMVMaY,2/29/2024,Women,Softball,-1.3646,3359.985,-970.3123,1539.0,-0.8195,1.0,Softball,1.0
HqVDmStU7pjaBwBgMY3S,2/27/2024,Women,Softball,-1.3975,3274.408,-982.186,1533.0,-0.8348,1.0,Softball,1.0
7Piz8Eqc5FP8FAwbumE9,3/4/2024,Women,Softball,-1.4862,3172.301,-1022.179,1490.0,-0.8932,1.0,Softball,1.0
yeZT4F2SuhgwddOIhHHL,3/6/2024,Women,Softball,-1.4608,3267.726,-1022.595,1530.0,-0.8676,1.0,Softball,1.0
rqJu5qtliTv9JtHUJmBf,4/4/2024,Women,Softball,-1.4457,3256.184,-934.9783,1391.0,-0.8865,1.0,Softball,1.0
x6CuoiLYIA8CdfyHuI4z,3/6/2024,Women,Softball,-1.4366,3209.663,-988.2445,1455.0,-0.8754,1.0,Softball,1.0
qbOKeX33l6gHs1rNf2g2,2/27/2024,Women,Softball,-1.3972,3338.999,-943.342,1481.0,-0.8518,1.0,Softball,1.0
bnW50Qug1werIB9nl8XP,3/14/2024,Women,Softball,-1.445,3181.666,-976.7304,1458.0,-0.8663,1.0,Softball,1.0
gtMFO88uoUbjr1UevH54,4/11/2024,Women,Softball,-1.4806,3370.561,-958.7867,1387.0,-0.91,1.0,Softball,1.0
LAsufYoy5vAKxvY0igYC,3/26/2024,Women,Softball,-1.4627,3183.7,-985.2785,1476.0,-0.8998,1.0,Softball,1.0
znPL008Olx5Z4xgJtUp2,2/6/2024,Women,Softball,-1.3374,3235.101,-939.3504,1522.0,-0.8278,1.0,Softball,1.0
IvnjQdUs3K04Fb5E32Sc,2/8/2024,Women,Softball,-1.3143,3251.315,-849.9315,1379.0,-0.7821,1.0,Softball,1.0
ir9ifdN79J361sA1q9XB,2/15/2024,Women,Softball,-1.3645,3191.236,-901.9012,1417.0,-0.8252,1.0,Softball,1.0
fcPQJKzxcj7Kfl3hrBFA,2/1/2024,Women,Softball,-1.3418,3088.975,-889.781,1461.0,-0.8314,1.0,Softball,1.0
lQusWB2Cm4Yourgh4dwO,3/4/2024,Women,Softball,-1.3722,3172.781,-924.9501,1492.0,-0.8524,1.0,Softball,1.0
oKZhvPZMkxYEan07u4Sc,2/22/2024,Women,Softball,-1.4455,3223.259,-986.3879,1499.0,-0.8438,1.0,Softball,1.0
jpVAcyUU2RkUcfxIXOcP,3/21/2024,Women,Softball,-1.4577,3351.578,-992.4347,1489.0,-0.891,1.0,Softball,1.0
KcBiLLYuaouc7YhWfWHw,3/18/2024,Women,Softball,-1.4928,3322.567,-1023.911,1450.0,-0.8913,1.0,Softball,1.0
FyyPujagPpPirZb6S2mN,1/30/2024,Women,Softball,-1.2513,3033.266,-843.1104,1481.0,-0.7869,1.0,Softball,1.0
TZXGZWZ2FJWEXeN5YeEo,4/11/2024,Women,Softball,-1.4511,3153.19,-950.4715,1400.0,-0.882,1.0,Softball,1.0
ltdCm4WnODf8yGvtjt0i,3/18/2024,Women,Softball,-1.472,3192.549,-943.9845,1383.0,-0.9257,1.0,Softball,1.0
WwyatHp7nebzYuUhBzw5,2/15/2024,Women,Softball,-1.0315,3921.247,-1053.978,2391.0,-0.6641,1.0,Softball,1.0
4KOo1aq37WmvkxI3b3Bz,1/30/2024,Women,Softball,-0.8855,3767.15,-896.149,2490.0,-0.5705,1.0,Softball,1.0
bUHE6S7oyt9o9mJ1Wr7Z,2/6/2024,Women,Softball,-1.0018,3902.015,-908.6772,2099.0,-0.6458,1.0,Softball,1.0
ybI2iaxvZ5GGCFGZi5yE,2/15/2024,Women,Softball,-1.0269,3803.152,-958.1185,2169.0,-0.6554,1.0,Softball,1.0
0WAIUnuadZs4pinJf8HG,2/1/2024,Women,Softball,-0.9955,3849.251,-1003.161,2420.0,-0.6469,1.0,Softball,1.0
XGoZmQmPIjyfSHvZuu6r,2/1/2024,Women,Softball,-0.9574,3758.481,-905.1118,2226.0,-0.6244,1.0,Softball,1.0
nP4zmYIW4JJlKwYM5npW,3/18/2024,Women,Softball,-1.0655,4187.898,-1076.904,2406.0,-0.6807,1.0,Softball,1.0
9EKOBE8jIPFTpKpMpJrQ,1/30/2024,Women,Softball,-1.0855,4113.391,-1254.511,2635.0,-0.6519,1.0,Softball,1.0
xnpJXVeM3pZ4iQZzHFDB,4/11/2024,Women,Softball,-1.1363,4112.434,-1107.178,2252.0,-0.7145,1.0,Softball,1.0
H7ijh5a7FttGqpA7lerb,2/20/2024,Women,Softball,-1.1108,4092.806,-1095.728,2276.0,-0.7082,1.0,Softball,1.0
iWmEJvVHY0BMkGHLmrnW,2/8/2024,Women,Softball,-0.9344,3845.43,-898.8058,2315.0,-0.6115,1.0,Softball,1.0
eHLj3V3JI5gQQzQzkpOo,3/14/2024,Women,Softball,-1.0505,4007.596,-1039.522,2283.0,-0.6746,1.0,Softball,1.0
FHBku3py0Oa2wFiwSaVh,3/4/2024,Women,Softball,-1.1077,3725.571,-1081.077,2193.0,-0.6881,1.0,Softball,1.0
luTb48CTgjq5B9IxmuEx,2/20/2024,Women,Softball,-1.0543,4035.363,-1086.055,2396.0,-0.6731,1.0,Softball,1.0
Mi3L2xw9vBM6SG4QKByg,4/11/2024,Women,Softball,-0.9665,4079.265,-925.0843,2297.0,-0.6366,1.0,Softball,1.0
nG4CNHH1cHIhS0Qj5YrY,4/4/2024,Women,Softball,-1.1245,3925.968,-976.3544,1995.0,-0.7255,1.0,Softball,1.0
BOpjfTBvZaz0NngWby9u,3/14/2024,Women,Softball,-0.8876,4184.543,-834.5967,2328.0,-0.5891,1.0,Softball,1.0
yshKppfelt7Cm4wUx3SM,2/8/2024,Women,Softball,-1.1746,3667.173,-1223.714,2327.0,-0.7264,1.0,Softball,1.0
Vx85dU7DQR22OK93SOvg,2/13/2024,Women,Softball,-0.9237,3921.053,-895.9575,2232.0,-0.5852,1.0,Softball,1.0
E3Bi4WvErCPaytwHBSls,2/22/2024,Women,Softball,-1.0345,3978.749,-973.0251,2164.0,-0.6581,1.0,Softball,1.0
X0hy5ZhOXMQrODOq5ouq,2/6/2024,Women,Softball,-0.8365,3829.191,-770.6478,2241.0,-0.5627,1.0,Softball,1.0
Dr244XbVewANghbPbC9C,2/27/2024,Women,Softball,-1.0465,4043.1,-1105.602,2498.0,-0.672,1.0,Softball,1.0
G7U8k54jLKkhULtrNKp2,3/26/2024,Women,Softball,-0.9297,4226.009,-874.2372,2287.0,-0.6075,1.0,Softball,1.0
f1PpON9AYZl0SEbHjnby,4/4/2024,Women,Softball,-1.0253,4099.342,-927.8334,2078.0,-0.6454,1.0,Softball,1.0
pr1syCzso8CuXjDRk8so,2/22/2024,Women,Softball,-0.9591,4086.928,-912.6274,2245.0,-0.621,1.0,Softball,1.0
LCogQWTYM9j45ZIjfDcL,2/13/2024,Women,Softball,-0.9703,3954.242,-889.8519,2180.0,-0.6301,1.0,Softball,1.0
1aRxcuvidb4PxSyQo3CM,3/21/2024,Women,Softball,-1.0119,4200.904,-1040.46,2469.0,-0.6462,1.0,Softball,1.0
mnFoHmbhiV5US1EOBy4R,3/21/2024,Women,Softball,-0.9733,4108.931,-1113.532,2860.0,-0.6276,1.0,Softball,1.0
Xic8olFcRXwCnrPoVFWw,3/26/2024,Women,Softball,-1.0846,4125.92,-1142.448,2419.0,-0.6757,1.0,Softball,1.0
Odau0tPpZNlg5rEtQlM1,2/29/2024,Women,Softball,-0.8872,3905.917,-765.5283,2026.0,-0.5745,1.0,Softball,1.0
ZQWSUNVLDkxUi98lTXeM,3/6/2024,Women,Softball,-1.0825,3897.068,-1041.234,2191.0,-0.688,1.0,Softball,1.0
Svnxb0tmrdMXn1WIIwYg,1/30/2024,Women,Softball,-0.8844,3850.265,-821.5518,2336.0,-0.5936,1.0,Softball,1.0
06D1K6QlPlzokUEyGzY2,2/29/2024,Women,Softball,-0.8583,3971.345,-793.415,2205.0,-0.5709,1.0,Softball,1.0
OGynbReTv6LLQLpMA1CE,3/6/2024,Women,Softball,-1.0571,4057.987,-1040.04,2268.0,-0.6868,1.0,Softball,1.0
RYuZuvT8CiEN0mCX4zJz,3/4/2024,Women,Softball,-1.1384,3962.56,-1130.995,2280.0,-0.7175,1.0,Softball,1.0
F07PqlHijo98HH9tGyGd,2/27/2024,Women,Softball,-1.0143,4139.304,-962.8184,2255.0,-0.6526,1.0,Softball,1.0
IX1xGZHOtcYJhoYrttCp,3/18/2024,Women,Softball,-1.0523,4170.51,-1012.211,2243.0,-0.6747,1.0,Softball,1.0
U60US4KOzWuAXykq5oDQ,2/29/2024,Women,Softball,-0.9486,3681.799,-819.6608,1842.0,-0.5935,1.0,Softball,1.0
U60US4KOzWuAXykq5oDQ,2/29/2024,Women,Softball,-0.9486,3681.799,-819.6608,1842.0,-0.5935,1.0,Softball,1.0
U60US4KOzWuAXykq5oDQ,2/29/2024,Women,Softball,-0.9486,3681.799,-819.6608,1842.0,-0.5935,1.0,Softball,1.0
U60US4KOzWuAXykq5oDQ,2/29/2024,Women,Softball,-0.9486,3681.799,-819.6608,1842.0,-0.5935,1.0,Softball,1.0
E2SjwFM8F8KJaTrR2h7U,3/14/2024,Women,Softball,-1.0876,3629.419,-971.414,1919.0,-0.7027,1.0,Softball,1.0
E2SjwFM8F8KJaTrR2h7U,3/14/2024,Women,Softball,-1.0876,3629.419,-971.414,1919.0,-0.7027,1.0,Softball,1.0
E2SjwFM8F8KJaTrR2h7U,3/14/2024,Women,Softball,-1.0876,3629.419,-971.414,1919.0,-0.7027,1.0,Softball,1.0
