TestId,Date,Time,mRSI,injury_log
HBi3CEUuZQPgT0coziRB,1/22/2024,17:58:11,0.4379,1
dIjqfvq8yxZebVmL40uR,1/18/2024,12:38:00,0.5479,1
kJvRBJ9cnM9E9EbWjVqi,1/18/2024,12:38:10,0.6449,1
jtUofu61oIiVfsJebzAr,10/3/2023,16:19:02,0.5638,1
J9VNRE3APtqDSCoVJiU4,2/15/2024,12:24:00,0.5779,1
bvqq6njkMMvbp279mCQy,10/3/2023,16:18:50,0.4108,1
OZ4PBrYQcnuMWT0aVq9c,1/4/2024,15:04:35,0.6069,1
cH8B9boPhuFcROScyHBW,1/11/2024,14:12:00,0.4614,1
qsdvg09Vmf8wF8SXgKN7,1/15/2024,18:34:02,0.5047,1
3VFK02qdf8kawQDzrzPM,1/11/2024,14:12:09,0.527,1
pO5uUlwxuURVIWbpBLzZ,2/12/2024,18:29:45,0.6281,1
IbB5KuPWXCCpxwvhZRiJ,1/8/2024,17:02:21,0.5925,1
GQjo7XP36kZIfEY3b2aF,12/27/2023,14:52:25,0.5167,1
kGIlClxZGXiGmf1TsiPE,1/15/2024,18:34:13,0.4348,1
zDxgdK10uR6oMiAUPHhN,9/25/2023,17:13:34,0.6077,1
insWCpWl1AWGCXyu8Hsc,12/11/2023,17:56:00,0.5728,1
ATuxvOlnaO3Oj8zcVuH4,1/25/2024,12:35:49,0.5448,1
MT3k3muJgQCqhH7TPQoN,9/11/2023,17:15:11,0.3386,1
0xA9k8uFobphYtF2T3ju,2/5/2024,18:24:43,0.6283,1
i9pSmgjbi89Ipz1iBjxm,1/1/2024,14:05:08,0.4499,1
RvWIJiGFFTvKFmI1yB0p,9/18/2023,17:14:03,0.5202,1
o2z70mB65jTgJxDd6tAM,1/1/2024,14:05:17,0.5872,1
cIILrIYCOl8YQE5WH3Jy,2/15/2024,12:23:48,0.588,1
N5kjqc9HiImtSgWT7XnI,12/11/2023,17:55:50,0.5058,1
WKVmVh8QSFjMouHk3uDt,10/23/2023,17:52:16,0.5071,1
4Z76e3eA63PUe64c3H32,12/4/2023,18:37:41,0.3917,1
FQ1z3KhGE0Hy8yoxnym7,10/30/2023,17:59:06,0.5826,1
H7olC1fx7Qo0IdX0t93D,12/27/2023,14:52:11,0.5089,1
MrABtUNPkZHOZh88dSEd,10/30/2023,17:58:46,0.4845,1
6nIYUbFtEScpq6oo4Omm,1/22/2024,17:58:22,0.4982,1
gbzC10io4bOgg8MUbHJJ,2/12/2024,18:30:02,0.7749,1
ZosL3vacqKOGomzk8hVJ,1/25/2024,12:35:59,0.5035,1
n36ezw6CP5JkYw2vXs70,9/25/2023,17:13:20,0.5712,1
DEsMKVISUmhSw38uCpZv,12/4/2023,18:37:53,0.4867,1
WUHpCKufbbyovpO37LQQ,11/30/2023,12:25:18,0.4765,1
q1Lr2jbl7oRaTo3OoVNk,2/5/2024,18:25:04,0.5157,1
IhPCuy3VCCHLNW792JX3,11/7/2023,15:56:50,0.5935,1
EZTRnSxdXaqkC9KtTwx6,11/30/2023,12:25:27,0.4736,1
zECBslUZRWAWZUaF1npB,1/4/2024,15:04:20,0.5055,1
Kz1YEC69nXkOnR9QMKKB,1/29/2024,18:33:17,0.6234,1
NHhtJmb02Y1jJD19BYXr,9/11/2023,17:15:46,0.4298,1
eYMmA4JEaPtsdHvFDIMB,10/23/2023,17:52:33,0.6096,1
6TRazE5WWfRuKrNl1FWl,1/8/2024,17:02:12,0.5099,1
ACx1aFG3VkKDRCtlL2Ou,1/29/2024,18:33:32,0.692,1
QFAg2TjNhjtZqVZCIGwU,11/7/2023,15:56:40,0.4555,1
nlu41ebePW3ItbafgKns,12/11/2023,18:00:22,0.5679,0
Ji7500aw0ky6rzjjmn6V,12/11/2023,18:00:10,0.6024,0
L0WzlPHJ4NJrpIPGmDEU,12/4/2023,18:41:45,0.4942,0
IHJQ6n7dTaOZksXN6aCH,12/4/2023,18:41:29,0.5332,0
Otq4xUcTsHsk2rdFWxFR,11/30/2023,12:28:17,0.606,0
EFJ2x4ARbuFR5dOXhBmi,11/30/2023,12:28:07,0.5233,0
wBRgYBSnjynoWzlgdFyk,11/13/2023,18:34:05,0.6805,0
Aqf7KQkV61UqzMUBI42U,10/23/2023,17:58:34,0.6106,0
xqMfH6HQegfj5ul8kLvo,10/3/2023,16:24:38,0.5634,0
Qm4pu4t18pf8HWBTpGwA,10/3/2023,16:23:59,0.6203,0
93AaCkttf0GGv7Vbx00T,9/18/2023,17:19:06,0.6173,0
e3NIs852NjK0AAw1DP3K,9/18/2023,17:18:58,0.6167,0
PGeIe7m2OEv45zjiGqw6,9/11/2023,17:19:35,0.5616,0
9QSNyi18N2M3XEDRNQF7,9/11/2023,17:19:25,0.5187,0
noqybZyADwN27TJajetd,2/15/2024,12:26:39,0.6802,0
g3QpHkEFIMBSA2gxD0kN,2/15/2024,12:26:29,0.6223,0
g8qE3UN80Cu96ctZ5aLL,2/12/2024,18:33:39,0.6863,0
WXzWM9H0mvqrHbDUt0r2,2/12/2024,18:33:29,0.6354,0
a3dlnDqbGIqliRCAJRJg,2/5/2024,18:29:13,0.6899,0
RCImSldhjIXbgmiCLhy2,2/5/2024,18:28:59,0.7173,0
Lv2ehRCOj4yuCqfciY0X,11/7/2023,16:02:27,0.6774,0
RSO6NukjsTqf6sd1jV9D,10/23/2023,17:58:51,0.6547,0
wJ3AzVI3IqoUnyuKqNqV,11/13/2023,18:33:53,0.7271,0
V1LdYflwCT1QaTlaVuM2,11/7/2023,16:02:16,0.6844,0
vM2UyiqRo4DOiWGW4U0Z,10/30/2023,17:55:44,0.6414,0
Ljq19hBgLnjgbDjA2G0y,10/30/2023,17:55:26,0.6636,0
ebr7Kr6JXMaOXQPgHLmO,1/11/2024,14:15:48,0.6581,0
RIGL9Ww7oVgNEHTWHQ5q,1/11/2024,14:15:33,0.6637,0
SsFNus4aOvlZrCnfV1Uf,1/8/2024,17:05:41,0.5569,0
sd4RsZLxdils2H44yrQu,1/8/2024,17:05:32,0.5801,0
bI5BLnkAtcKq1u3dXKS0,1/4/2024,15:08:52,0.5606,0
TgGRKf1cVXlLGpzN8oK1,1/4/2024,15:08:41,0.6381,0
562mWsQRAIdTZRumqF68,1/1/2024,14:08:32,0.6078,0
Jp4bm1jjD9PQwetkqfzC,1/1/2024,14:08:20,0.5981,0
OLYNOHbXakjNPNHqAXQQ,12/27/2023,14:56:31,0.6363,0
9JedyzzACiT6nt2p1VLH,12/27/2023,14:56:10,0.7196,0
0OOTPRVoO7CHlcbHHuFQ,1/29/2024,18:36:36,0.6583,0
eXfYiEDVEzVrhVsHT8t9,1/29/2024,18:36:25,0.7273,0
37xRvHJBNFqxgUL8ER9W,1/25/2024,12:34:52,0.7091,0
4WtTzwtKlb3dhSBDv0h5,1/25/2024,12:34:41,0.6999,0
gRuqR1bR1ebgVunBllmO,1/22/2024,17:55:01,0.6384,0
cFomfPsPQceR8F4lbYfE,1/22/2024,17:54:48,0.7109,0
DzBm9iB9rNbN2OqLp0qg,1/18/2024,12:40:28,0.6758,0
zYdz84CIq3ZTvtxc8LIM,1/18/2024,12:40:19,0.6893,0
nwoTcHitFwbVTiriGhot,1/15/2024,18:38:08,0.6576,0
TrbyWJl9BVnI7s4SdAZt,1/15/2024,18:37:58,0.7441,0
JgBfJNaCcZya3Id0dyRA,12/4/2023,18:37:16,0.5099,0
y6gqWn2k26ff1t6OEBTC,12/4/2023,18:37:07,0.5449,0
Lvqxs1cKn7cqPgB39mOc,11/30/2023,12:29:29,0.5057,0
mqYq14PKsoueBtzIOeIS,11/30/2023,12:29:17,0.5357,0
xJtH2TGYuQoPudI9P9WB,11/13/2023,18:35:01,0.703,0
YrIxaz05GU2y5qp0Fx3j,11/13/2023,18:34:52,0.5605,0
hldisYlK7BpxUMnIdXu7,11/7/2023,16:03:18,0.6092,0
f2cVLJCV7JxbaaEVvwzM,11/7/2023,16:02:58,0.472,0
UJg0B8jTErrIJW3nyvWj,10/30/2023,18:01:32,0.5344,0
Pf0AT3cENkynprXM3EfG,10/23/2023,17:59:30,0.5844,0
L3U2oxCFbdrUAiK9xEx6,10/23/2023,17:59:16,0.5638,0
DkjHzcKlpk59khaDTyHt,10/3/2023,16:25:18,0.5604,0
YYYV3uR2C3dLxJyuFtdw,10/3/2023,16:24:57,0.6105,0
teiAcdmzkFDLUEeYfK2y,9/25/2023,17:18:41,0.6673,0
PSrVA0HJvnAwr6mEoiL6,9/25/2023,17:18:29,0.6703,0
sr2Z5DY7qOkM01Yt8zYp,9/18/2023,17:19:38,0.5059,0
dgrduTAp9swhNUsYclp7,9/18/2023,17:19:26,0.5943,0
ubRXLr2cyJN2t4b8MUdy,9/11/2023,17:20:05,0.5868,0
Ehn4k0jHq2Tkfj991IJi,9/11/2023,17:19:54,0.6206,0
RaMJIZZ7WflGGxxwedZt,1/25/2024,12:38:09,0.6212,0
FYZEGVkBsCRHWJ6DekZE,1/18/2024,12:40:51,0.6364,0
kjRnALsTaIAKgXaOB71D,1/18/2024,12:40:42,0.6209,0
AQHFoOq7GREWyzq5mvu2,1/15/2024,18:38:43,0.711,0
6m78j0fq5l50TBqyEY0J,1/15/2024,18:38:29,0.6854,0
wcOYLGSnNfFGWFU8OfIN,2/15/2024,12:27:05,0.6472,0
pr6mu0eJ4Lsetup1BxMw,2/15/2024,12:26:53,0.5256,0
WAIoWVVXTsE9OiReH3oi,2/5/2024,18:29:38,0.6914,0
MjE8KHw8TpNqVzt9KkSS,2/5/2024,18:29:27,0.6477,0
JNYuVF8CUd12ROz1CZ1f,1/11/2024,14:16:22,0.4803,0
kkFs27XDF0vomJJjn4k2,1/11/2024,14:16:15,0.4732,0
yvDZpuhglp04xtxPFc5G,1/8/2024,17:06:04,0.5224,0
xezsGdYN9CHWeIIraIYL,1/8/2024,17:05:54,0.5361,0
hcOUDosj2ljcKsPXoijU,1/4/2024,15:09:25,0.5305,0
VPDuPhwv4qnjQdY6aIoK,1/4/2024,15:09:13,0.5487,0
IGxvGEBW2c6uHSXREhvU,1/1/2024,14:09:13,0.5671,0
SyrJBUUSIiCm5mhuc0rb,1/1/2024,14:08:58,0.5345,0
IgiWiwTXvf1jtrwarJxl,12/27/2023,14:57:03,0.5513,0
LXJhOxnR4tMZsn9Q1jVd,12/27/2023,14:56:54,0.5845,0
OjdldgF7jIVyG4e25avo,1/29/2024,18:37:14,0.5294,0
6EUUJyIzoBaATL5K65ey,1/29/2024,18:37:04,0.6415,0
C0RUZbxWZTGwUijLPnpH,1/25/2024,12:38:18,0.6063,0
7qSE24QitI9iZZXW5J49,1/22/2024,17:54:21,0.6155,1
MScKXRU65dNpM1SJmIc2,1/25/2024,12:38:48,0.6631,1
EJbNzIRfUb9axzNqmAz7,1/11/2024,14:16:37,0.6451,1
w6y5Vq1P37t9olktfS2S,1/15/2024,18:39:10,0.4798,1
KByZFnkpCn3NQvMDBwyk,11/30/2023,12:29:56,0.6282,1
ZEThU8dtZVAi9exE3IKP,1/1/2024,14:09:47,0.5636,1
9Gh2xqboJy2rScGWgePr,1/15/2024,18:39:18,0.4878,1
u9ylkEk9QiOvHsA0S75x,1/8/2024,17:06:49,0.5439,1
ark0Apy5HycDvMf2EEn9,12/27/2023,14:57:18,0.473,1
k6rvazvDWQOh5pUjDZSi,11/7/2023,16:03:46,0.4754,1
eIbfEQcnHl4camAHrLEo,1/18/2024,12:41:14,0.5949,1
A6VTPLNUP30VfzmAcxfE,11/13/2023,18:32:39,0.5459,1
hp9vEHJCOqjdfOLcUjbA,10/30/2023,17:56:42,0.6203,1
8iSbyBkLDRUDLbUGJFvF,10/3/2023,16:25:48,0.5987,1
J0VKCmMCMF9vqPKZJ04D,1/22/2024,17:54:29,0.6358,1
IgOzusB5kLxzxbPeuZIQ,1/18/2024,12:41:05,0.6662,1
DYLvyO4MO8uJU1cMqKGX,11/30/2023,12:30:03,0.5549,1
NDEGVTOjhBWwoytNIdyJ,1/1/2024,14:09:57,0.4654,1
Rb5iazejtfg0d8TtJPrB,1/11/2024,14:16:45,0.5747,1
Ifp2M2Lf1NbYkwoY3jKE,11/7/2023,16:03:56,0.5911,1
kY9kPwOy6ycK7CDetPAO,1/8/2024,17:06:34,0.568,1
y5bL30JUwNXS7bp8SidQ,11/13/2023,18:32:27,0.5054,1
nTn1sW7T1gtDQPjCDoFq,10/3/2023,16:26:04,0.5473,1
aTI3FYE0Ukuo5mZ3sd4l,12/11/2023,17:55:16,0.6523,1
ZoVgCn4aVUNfQ3wCip4s,1/4/2024,15:09:50,0.5773,1
7ZPWGEODNpRj1O3bKYhT,1/25/2024,12:38:38,0.4977,1
IryD2QlAmTeI1IblpHZ2,12/27/2023,14:57:26,0.5002,1
1db5TyQVB9q9oGXpX0De,10/30/2023,17:56:32,0.5129,1
JvbdqMAabX1uMLdwW9QT,1/4/2024,15:09:39,0.5197,1
JxTEcwMN5RTpnDFWrLi8,12/11/2023,17:55:25,0.7081,1
SQafmMfIkJxof9paUgmy,10/23/2023,17:51:40,0.6104,1
Lm83NzexVd22cIRnOPhx,10/23/2023,17:51:51,0.6602,1
iEbSe8I8LG7LydDlBKFy,1/25/2024,12:40:05,0.687,0
OFgLEw70XvB50ujMGMOk,1/22/2024,17:54:01,0.6453,0
JEftPKyDAzyhZMKuO6jN,1/22/2024,17:53:49,0.6001,0
ZYzrhqVzoILu5OI19JZM,1/18/2024,13:09:13,0.6416,0
jFFUAWY3R5JF3aJSBDzz,1/18/2024,13:09:02,0.6079,0
sYUeQXCGW82VMOYeUtkV,1/15/2024,18:39:43,0.6162,0
mJgmH3tf0OEFRT43Ofyp,1/15/2024,18:39:35,0.8249,0
sdGZys69ruT6YUZoUfmR,2/15/2024,13:16:27,0.6002,0
xQrizLEkbnRxeV5Et19J,2/15/2024,13:16:14,0.7527,0
tyUJ3igVsBbIosT0DkQu,2/12/2024,18:34:22,0.8964,0
hmic5yRxIcTtrho4KEOI,2/12/2024,18:34:05,0.9998,0
tv4f2HSDHZTpIm8YpE20,2/5/2024,18:30:14,0.8443,0
JMRuR53MdQA0OEU5dwVJ,2/5/2024,18:29:54,0.8062,0
vvrGtF7FhkPEDLjAu3wq,1/25/2024,12:40:13,0.7785,0
UzUqzVngJYmSYwV0Ar6j,12/11/2023,18:01:03,0.8663,0
hTPUpqtY8MlauAmml5jd,12/11/2023,18:00:55,0.9,0
IbzSBBuhSH8CJB3TeHSK,12/4/2023,18:44:02,0.7578,0
XwZZPSYcDo2EaaU2Iz3f,12/4/2023,18:43:51,0.7537,0
XCNzv0N2TD3KI22XWRde,11/30/2023,12:30:32,0.8348,0
Oa18Yd2m1C1GzLHcRN5Q,11/30/2023,12:30:25,0.8034,0
KrbXFHSgPCP6SQ6xHRp1,11/13/2023,18:35:48,0.5697,0
YPVVjLN8vvDdsiELV6be,11/13/2023,18:35:40,0.7753,0
j9RhnfU2618sH4fyX8FO,11/7/2023,16:04:23,0.8047,0
fciix5wsQW6YujKb36qf,11/7/2023,16:04:14,0.8235,0
uUNz7mH8UcnBvew60NMv,10/30/2023,18:00:31,0.6683,0
eec52Kh4qoj7bPhbzWd2,10/30/2023,18:00:19,0.7467,0
GOOgoCub5P7mjWfXlQgr,10/23/2023,18:00:15,0.6861,0
FMJq5kPgNqwmCJ1AiEIv,10/23/2023,17:59:54,0.8751,0
HLmBl8eIy5F75zf6mPTj,1/29/2024,18:37:55,0.8455,0
NXMMSSo3P8xdd3m9gZJB,1/29/2024,18:37:34,0.8049,0
IbWdP8EXRa7EUFFgCiNs,9/25/2023,17:19:30,0.7165,0
IpNbaQQfi1CuTW1jmXJK,9/18/2023,17:20:12,0.7382,0
z6286Z3ENN0LZp8W5XsO,10/3/2023,16:26:33,0.8292,0
nwY7j30wqaluTAoDjcjv,10/3/2023,16:26:23,0.7554,0
QZElZ9rgy4uWYx9HvEMK,9/25/2023,17:19:04,0.8775,0
OMe3iKgHBoY1tvWq9Xty,9/18/2023,17:20:05,0.7071,0
Cv8FlaiCkEVwjEWz357T,9/11/2023,17:20:35,0.7271,0
rz48E1WYKVmkS3ARnOwb,9/11/2023,17:20:25,0.7671,0
5FYwsayVIwjFBOg3O5Ly,1/8/2024,17:07:09,0.6896,0
yxr6mxLOp4NaNtZiFvFz,12/27/2023,14:58:08,0.6096,0
s5fTMdWxTJpn6w0PsRGt,12/27/2023,14:57:53,0.7045,0
Y4YJQFdKTmYISC9wsFtB,1/11/2024,14:17:28,0.7875,0
fL3O6Mx5VY4cwH8yVorV,1/11/2024,14:17:18,0.7329,0
ijiSoM1ze4u3It2JFda5,1/8/2024,17:07:16,0.7258,0
aeMWb3zJgFfFaK4qVelI,1/4/2024,15:10:34,0.7294,0
kmMrINO8e5YzWgvyuggP,1/4/2024,15:10:23,0.6075,0
Vi3eP3HxtJphOxiDFAcq,1/1/2024,14:10:28,0.7284,0
f1ZYY0ziF6LD609KuC4O,1/1/2024,14:10:17,0.8257,0
uVGBJi7ap2GouOWp3JSz,12/11/2023,18:01:36,0.5156,1
RPIOFxglc2s9tYOpysI9,1/25/2024,12:39:11,0.4711,1
0eLa0JRNjJLseIqKaP3V,1/11/2024,14:17:48,0.4507,1
5BVSme6hfoWXQWJoNVi6,1/18/2024,12:41:39,0.5476,1
7sjSocxfCCXFhUJJTyVc,1/4/2024,15:11:00,0.514,1
ITCnC4eECNMX07ZErskL,10/30/2023,18:00:51,0.546,1
53d3JhOJSnUbV6AXNafZ,12/11/2023,18:01:28,0.5447,1
5LhJoiW6xZ4sNhyHUH53,1/8/2024,17:07:41,0.5015,1
3RSAxD3o6Ixiikx7VyLT,11/30/2023,12:30:49,0.4526,1
II2nMaYJYeZeUbF4mWx9,1/22/2024,17:53:23,0.55,1
NSODWDFip7vfgFSueHk9,11/30/2023,12:30:42,0.4997,1
zd7RE7cq8dcvoVfIzp9p,10/3/2023,16:27:02,0.6788,1
1dIluvcZZUjnjnUAg31k,1/1/2024,14:10:56,0.5991,1
AyH5pg5PDYIaLXGm8TXq,9/18/2023,17:20:29,0.5671,1
9zTKOTBOiiXP5VMoNnQE,9/25/2023,17:20:00,0.721,1
2FV30zUm9VU8yr2wbLSg,11/7/2023,16:04:57,0.5813,1
cKoTNFkJ4hjbGNVH9uhd,11/7/2023,16:05:09,0.4806,1
v0MflPLSAk4kc23UFKcT,1/15/2024,18:40:07,0.5636,1
6fxHzosMUd7i7lVrL5lD,1/29/2024,18:38:59,0.5173,1
E9u0x8FN0vVYuYeYlueX,12/4/2023,18:44:55,0.6387,1
mK8D22cMnFyx0d7ZY5Ii,10/23/2023,18:00:35,0.5534,1
63mdAgLdYObLCSBtJ7sG,1/25/2024,12:39:02,0.5668,1
bRGXiCSw4Yur8CPdjn6p,1/18/2024,12:41:30,0.6365,1
8eeDJC80dnzNUAZutItA,9/18/2023,17:20:42,0.5838,1
cyTkbIeOJ3dzwOz5lAqY,2/5/2024,18:30:30,0.5892,1
CvzqW1DZqR13ae5fy2dT,1/11/2024,14:17:58,0.4917,1
LqLk7RgEWUJbhdGh8s85,9/11/2023,17:20:51,0.5928,1
dTlHyesl2qsLVkHgtykH,9/25/2023,17:19:49,0.61,1
ulVUNav1wnoHgxOZXbRB,10/30/2023,18:01:13,0.577,1
SAAy0eCULNPWySjj43bW,10/30/2023,18:01:00,0.5437,1
gfQIYEmW9YJBo0xLHcYF,10/23/2023,18:00:42,0.5639,1
kzP7LDIUK87KQ4GSOu6N,1/15/2024,18:40:00,0.5934,1
FPiXY4gAWtXW5SEw0gax,2/12/2024,18:34:45,0.5021,1
KnmbwA5fUgmpWYsuviCe,12/27/2023,14:58:31,0.576,1
yyIDPMPOXKjMPFKjKffT,1/22/2024,17:53:31,0.4388,1
RNZifknnwai72qzuMsCk,1/1/2024,14:10:48,0.5933,1
bhcNpUec8dGPjKZXYkwQ,2/12/2024,18:34:36,0.5927,1
Lo2O1vJz1OKYVDI6sa45,12/27/2023,14:58:22,0.5602,1
4ZC60mabm565zqrhsHHz,11/13/2023,18:36:31,0.6471,1
q5JMNDfFysvyovkL4gJF,2/5/2024,18:30:40,0.5825,1
coEWz4vVPFFpiAncwB8a,9/11/2023,17:21:02,0.6068,1
BD2NDudRGknfMOOpfKfA,1/8/2024,17:07:34,0.6061,1
eMnglquo04NZw6N5czTJ,10/3/2023,16:26:52,0.5881,1
5xkx5o5iXR68NvJR0N6y,11/13/2023,18:36:08,0.5029,1
jNwFUVp8PgX3TWqHGaz2,1/29/2024,18:38:35,0.5404,1
SyDfH4bdRPZ8Zz5auuHa,1/4/2024,15:11:17,0.5189,1
sZy6Mibwmoy0Etbbg5Fr,12/4/2023,18:45:07,0.6117,1
FVUpVBMhXCUhaxyDYGty,9/18/2023,17:21:09,0.7541,0
ECMLaNIqZBBA4O8ySULz,9/18/2023,17:20:57,0.3476,0
Kj8DpU1faYTo26rkzsSt,9/11/2023,17:21:31,0.7773,0
9qk6Kl0wcEf5HTP9Kw5e,9/11/2023,17:21:22,0.7418,0
fD2dJM06ToGQYDhjoLG5,2/15/2024,12:27:22,0.7018,0
cnNcgphzYvN24RVL64Pb,2/12/2024,18:35:08,0.2947,0
c8WJ9huJ2piub6iJggLt,2/12/2024,18:34:59,0.3397,0
jNguFRWMOEZFPbpkKoJr,2/5/2024,18:31:10,0.3892,0
DcC9xzVkdJlUmwKxW0NG,2/5/2024,18:30:54,0.3224,0
ojWCxMfT9S8WQy6xg5cZ,10/30/2023,17:57:18,0.3259,0
b7J6gOkgu66Znwm6ouZR,10/30/2023,17:57:07,0.4367,0
8VQa9gdO24ShKRe2cPNS,10/23/2023,18:01:08,0.5146,0
sqz2PmEg3SbTCHZqO1Ix,10/23/2023,18:00:59,0.3415,0
hMRdhcnwCdWek7oCp76C,10/3/2023,16:27:47,0.2147,0
wIM7QwfpZ5msUmAnUIW1,10/3/2023,16:27:24,0.4917,0
Q4jyyOntbI5tPYo2Cgkg,9/25/2023,17:20:29,0.2823,0
tQPjylMQ4swsYQzCpz57,9/25/2023,17:20:17,0.5168,0
s9ZZZ56v2H8n0P9WBBFc,1/29/2024,18:39:31,0.3437,0
TKOzWx5iEIAdfbmZcQSe,1/29/2024,18:39:21,0.2581,0
FldcUlJtvOA6Eb5hbQKH,1/25/2024,12:39:38,0.3532,0
PtJuQOw3rX63XVlco5uA,1/25/2024,12:39:29,0.6303,0
ExKEO9niHHYIsdI15HX6,1/22/2024,17:52:30,0.3416,0
UHHpO9OK3VCJPb01rq1t,1/22/2024,17:52:13,0.6438,0
KZua0LRaG0JlhIkDZ3cB,1/18/2024,12:42:04,0.3005,0
hggYEWYBh7sgnMx29oWl,1/18/2024,12:41:53,0.6238,0
aMWAwsRsKX0yhNMmCUXR,1/15/2024,18:40:29,0.7047,0
N7EMZAPMgLaJJar3xn1s,1/15/2024,18:40:20,0.4282,0
7aicLbIYZHLL5niHI8BW,2/15/2024,12:27:48,0.2654,0
KMh4W9GN1wUrLCmNo7ls,12/11/2023,18:01:56,0.5599,0
uvs4E6vkXvS5GUzrxmlX,12/4/2023,18:43:03,0.3996,0
x53fV4S6RsXOUSHnR5f9,12/4/2023,18:42:53,0.4221,0
mG5Nxus0HEiZCo00L7yM,11/30/2023,12:31:23,0.3565,0
ZLr1ZM3h3NFA3OHYl9R9,11/30/2023,12:31:12,0.4029,0
FgftvGSWA3QR4y5Ik9Ud,11/13/2023,18:31:40,0.7113,0
AoTyIDRSxwTfwS0Bc53W,11/13/2023,18:31:32,0.4323,0
Kgzn2NzSd9w4kK1ROopN,11/7/2023,16:05:44,0.2557,0
AU6LgRy9sepCmx0Iel5j,11/7/2023,16:05:33,0.2045,0
xYem2P9vqtsX4AmUkp2U,12/11/2023,18:02:06,0.2727,0
PM96gATxiUOniobGZnZt,1/11/2024,14:18:22,0.1668,0
aBdZDfB2Pn5HNbGacawY,1/11/2024,14:18:11,0.355,0
tSJP54P6kCFglcir7BTl,1/11/2024,14:12:42,0.5377,0
9QPrNWe7rw8HEfq8obH4,1/11/2024,14:12:29,0.4693,0
IcaHP0idUyrMJkUhrzp0,1/8/2024,17:02:50,0.564,0
LRL9ReF3hv3u9s63S2kH,1/8/2024,17:02:41,0.5507,0
KezUC2054vUsvMFb8CNJ,1/4/2024,15:08:20,0.502,0
91U7DMIZV94SIhYgrWZn,1/4/2024,15:08:06,0.4599,0
VG8wOq0IFxz9r1gEJkPZ,1/1/2024,14:05:48,0.711,0
5bt4HjrHhvEdyIPsVTkF,1/1/2024,14:05:38,0.4578,0
0GfN9gzgNSjCjeBHYB1W,12/27/2023,14:53:00,0.5798,0
HR53ZneoSc3gtD06AhLT,12/27/2023,14:52:52,0.592,0
4D5ai31IiN0yvmvAkshS,2/15/2024,12:23:28,0.5642,0
NHLdzzuFZHBzRRliCG2f,2/15/2024,12:23:15,0.4528,0
4w6nJhK2Yth2E8sl9j4e,2/12/2024,18:30:37,0.5577,0
XlfyqsGVfc7bNjgJhqzE,2/12/2024,18:30:24,0.5766,0
gcQBQsCzTO4FhSXNQ5lX,2/5/2024,18:25:35,0.4971,0
aXLH5UMS23fURnBH5FgG,2/5/2024,18:25:21,0.5879,0
EozVew1ofhDXBYAWtf9R,10/3/2023,16:19:30,0.6552,0
gvZPbYkDHhgsHvu6WPuB,9/25/2023,17:14:15,0.7139,0
EuhnJxnKJCd3V5nlnEji,9/25/2023,17:13:51,0.5639,0
dNEmu1fN9mIagtHtDscJ,9/18/2023,17:14:50,0.6555,0
CgGHQtPCG9b1CnbxYegf,9/18/2023,17:14:38,0.5478,0
gyDx32zKmntxiopsEHal,9/11/2023,17:16:22,0.6196,0
5tZZD9eEwnF9JAZDlHSl,9/11/2023,17:16:07,0.7102,0
DNICfJhrypqbENRSgKZA,1/25/2024,12:36:35,0.5714,0
PPyaTJvJ6pbBIKAoNtuq,12/11/2023,17:56:24,0.553,0
bhqtOUQrI56yuWnshe6u,12/11/2023,17:56:15,0.5198,0
PrlrxiuYXA227xVhkq19,12/4/2023,18:38:35,0.6328,0
7BH7a7gEdiYFbTNcifey,12/4/2023,18:38:26,0.5269,0
2MbfIzFrRRofSm3k4aDV,11/30/2023,12:25:55,0.5944,0
PFNLT6yWv4EUFFQ8R9dV,11/30/2023,12:25:48,0.5828,0
OzLmKOhFEZtTg971AGPs,11/13/2023,18:37:48,0.5273,0
wDHmChPFVhQuffRMCq9u,11/13/2023,18:37:36,0.6016,0
HGkJVKwATvn1gK6Epc94,11/7/2023,15:57:20,0.6046,0
zDm9AZpjjP4pSblKdRGz,11/7/2023,15:57:13,0.5989,0
Y1IMVN3Wr6bfaTNMNEqP,10/30/2023,17:54:08,0.6317,0
M6SYzo33pmjU7BhkQIvQ,10/30/2023,17:53:52,0.5913,0
aTSKKJ0MH9B6Zij7iGr9,10/23/2023,17:53:30,0.5495,0
KtoRH27DCNoZa186LC0X,10/23/2023,17:53:09,0.6842,0
4WfuY08RspPUpQlewQjW,10/3/2023,16:20:16,0.5689,0
g33QGq3fyNlntkhdoIWr,1/29/2024,18:34:03,0.4965,0
5sCVOuywvfskfwL5otzV,1/29/2024,18:33:52,0.5393,0
22wVCFPHwG4FeJHPBkoY,1/25/2024,12:36:27,0.5459,0
DGahNKaG2WjJxrZpPCMP,1/15/2024,18:34:44,0.4791,0
jwlbqhoFtEHvqsPUIZi2,1/15/2024,18:34:31,0.5004,0
wKZ0qLfm105GVAcOPw0h,1/22/2024,17:57:51,0.5253,0
U52NyVx1fIeLmsg4pmhn,1/22/2024,17:57:39,0.4594,0
ISOomVAGQLJPuRTf4N9R,1/18/2024,12:38:36,0.5009,0
14UjbjXwyLJwwmT2Q73A,1/18/2024,12:38:25,0.4972,0
SnpnuIr8ViPUA1KErLVr,10/30/2023,17:59:49,0.4542,1
ezehe28k3YfyQcD1CAbk,11/7/2023,15:57:36,0.3512,1
