TestId,Date,Time,Name,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
7UpmIgLt6DobxOWIyaVC,1/29/2024,6:34:17,WSD36,, ,Countermovement Jump,,,584.778,0.2694,137.0404,-0.1773,8937.5,-8960.8045,1589,271.727,1175.6161,201.0363,1589,271.727,1322.0591,226.0788,1622,277.3702,0.276,48.0836,0.112,19.5122,0.186,32.4042,0.472,0.574,65.6679,137.9148,377.8465,203.5827,2.1002,-0.7304,-1.1069,1.4609,2.2989,2.4012,-753.1823,-12.6351,-1070.9094,-17.9651,1704.7146,28.5976,48.2456,2875.9403,-6.9855,739,850,-9.6112,531.3125,644.3036,-5.0555,770,852,-3.1268,640.3602,681.6989,-1.8981,4383.9286,4553.5714,-17.5859,-6.0771,N/A,-7964.2408,2225,750.1671,380.4863,19.8202,1333,892,-18.5279,305.5884,444.5787,N/A,0.8223,0.4693,131.163,2.2003,1.1016,246.6835,4.1383,2.3136
xsVnK0qWbRFqfeRg11yu,1/29/2024,6:34:11,WSD36,, ,Countermovement Jump,,,585.118,0.2756,138.708,-0.1689,7737.2881,-8874.5674,1499,256.1876,1074.1525,183.5788,1499,256.1876,1327.6364,226.9006,1585,270.8855,0.314,50.727,0.118,19.063,0.187,30.21,0.473,0.619,57.2461,139.5874,375.2945,196.8335,2.4384,-0.6464,-0.9651,1.4419,2.3256,2.4201,-613.6118,-10.2877,-831.3465,-13.9382,1709.7422,28.6653,49.322,2941.8132,0.6004,754,745,-5.5337,507.3559,566.7966,0.3155,795,790,1.2897,672.3797,655.2567,14.7864,4440.678,3296.6102,-10.6199,2.5451,N/A,-8739.1923,1581,752.6949,270.2019,3.9848,822,759,0.3397,377.6259,375.069,N/A,0.7641,0.4453,126.29,2.1174,0.9598,249.0045,4.1748,2.3403
MHks5lj5XohdKiw1nVfW,1/22/2024,6:24:50,WSD36,, ,Countermovement Jump,,,579.19,0.2834,139.2078,-0.1972,6800,-7057.766,1392,240.3356,1111.2917,191.87,1393,240.5083,1238.5755,213.8461,1447,249.8317,0.326,49.5441,0.12,18.2371,0.212,32.2188,0.486,0.658,63.4392,140.4712,396.2015,203.9104,2.2143,-0.6854,-1.0866,1.4381,2.3578,2.4788,-687.4432,-11.6435,-964.9732,-16.3442,1610.1423,27.2717,50.1945,2963.5204,-5.0969,661,732,-3.5492,535.925,575.3667,-1.4513,713,734,-3.4573,597.8774,640.6981,-4.4118,3250,3550,-6.8518,-6.682,N/A,-5923.5577,2702,770.6894,466.5136,10.3627,1491,1211,-11.8755,339.5831,431.1063,N/A,0.7386,0.4306,132.942,2.2517,1.0745,263.2595,4.4589,2.3792
EvIzuVPf0kaanBeYp4Zq,1/22/2024,6:24:44,WSD36,, ,Countermovement Jump,,,578.782,0.2876,140.1544,-0.1975,7165.2174,-7117.6629,1406,242.9239,1146.8783,198.1538,1406,242.9239,1259.2961,217.5769,1482,256.055,0.314,49.4488,0.115,18.1102,0.206,32.4409,0.484,0.635,64.9151,140.8714,391.5755,205.7865,2.1701,-0.6835,-1.1031,1.4397,2.3755,2.488,-707.7445,-11.9958,-1007.9354,-17.0839,1644.6033,27.875,51.4026,3032.7131,-0.1422,702,704,-0.6134,569.9217,576.9565,1.7544,754,728,1.311,637.9029,621.3932,-1.699,3521.7391,3643.4783,-1.2126,2.5923,N/A,-6020.3111,3105,710.4797,536.4714,-0.9984,1537,1568,8.1442,384.1712,326.3084,N/A,0.7622,0.4529,131.475,2.2284,1.1003,260.1005,4.4085,2.3877
LxIWfZBHE3osiuqzm85B,1/15/2024,6:34:14,WSD36,, ,Countermovement Jump,,,581.032,0.2777,138.2391,-0.192,6816.6667,-7300.541,1402,241.2948,1112.9667,191.55,1400,240.9506,1245.3493,214.334,1449,249.3839,0.305,48.1073,0.12,18.9274,0.209,32.9653,0.474,0.634,63.4187,139.5273,394.1055,202.946,2.2001,-0.6855,-1.0831,1.426,2.334,2.433,-687.8434,-11.6134,-979.1208,-16.5312,1603.5734,27.0743,47.8365,2833.2849,-0.7143,695,705,-2.9276,540.1917,572.775,-0.069,724,725,-0.1437,621.7799,623.5694,-0.2445,3400,3416.6667,-5.7037,-0.2809,N/A,-8333.2527,1931,727.1502,332.3397,-12.2734,847,1084,-1.4763,358.2077,368.9425,N/A,0.7476,0.4379,133.1425,2.2479,1.0707,260.963,4.406,2.3557
ZFsRx0xvkIDon9flfAOV,1/15/2024,6:34:08,WSD36,, ,Countermovement Jump,,,582.791,0.2704,136.8255,-0.1952,7165.2893,-7423.1303,1449,248.6312,1116.9504,191.6554,1448,248.4596,1262.0248,216.5484,1462,250.8618,0.29,47.3083,0.121,19.739,0.202,32.9527,0.467,0.613,64.1973,137.9127,390.3515,202.11,2.1483,-0.6997,-1.0896,1.4071,2.3032,2.4006,-699.2436,-11.7702,-979.1546,-16.4819,1603.2838,26.9877,47.769,2837.8506,-1.5193,713,735,-2.1258,546.6033,570.3471,-0.1368,730,732,0.3519,633.2327,628.7921,-6.3437,3355.3719,3809.9174,-4.1364,0.6912,N/A,-7096.6412,2236,757.2788,383.671,18.068,1320,916,11.6038,422.5759,334.7029,N/A,0.7618,0.441,134.715,2.2676,1.0806,255.6365,4.3031,2.3215
Vg2rb3hweUYtBqTuyyaq,1/8/2024,6:25:55,WSD36,, ,Countermovement Jump,,,580.118,0.2793,138.4289,-0.1755,7453.7815,-8363.0492,1468,253.052,1109.0168,191.1709,1465,252.5348,1319.5638,227.4647,1575,271.4965,0.3,49.4234,0.119,19.6046,0.188,30.972,0.477,0.607,62.49,139.7318,380.318,202.2218,2.2361,-0.6977,-1.0695,1.4442,2.3409,2.4355,-688.9139,-11.6498,-939.7103,-15.8908,1703.169,28.8012,50.3777,2979.1012,2.116,748,717,-2.9301,538.2605,570.7563,0.9524,795,780,0.8199,665.1915,654.3723,9.8083,4092.437,3361.3445,-5.7755,1.6408,N/A,-7299.8783,2213,814.3862,381.4741,9.4442,1211,1002,10.1324,448.4517,365.9345,N/A,0.7858,0.4601,131.524,2.2241,1.0567,248.794,4.2072,2.3629
V1lXCm0cgqMfqzAGUXbB,1/8/2024,6:25:49,WSD36,, ,Countermovement Jump,,,581.15,0.2707,136.5178,-0.2081,5298.5075,-6204.4204,1291,222.1457,1058.1418,182.0772,1302,224.0385,1209.1972,208.0697,1417,243.8269,0.32,47.619,0.134,19.9405,0.218,32.4405,0.469,0.672,63.5574,137.5423,405.6645,201.0997,2.1641,-0.6768,-1.0809,1.3643,2.3045,2.4036,-651.5737,-10.9988,-902.0313,-15.2266,1517.379,25.6138,47.5639,2817.7105,-0.768,646,656,-0.2941,527.5149,530.6269,-0.2117,707,710,-0.3661,602.3853,606.8119,-1.1268,2619.403,2679.1045,-0.5816,-0.7248,N/A,-6377.3928,1644,777.1355,282.8874,-36.1314,525,1119,-11.8222,342.6303,434.5052,N/A,0.6979,0.4028,141.4315,2.3874,1.0729,264.233,4.4603,2.3218
TCyHUpxOD9l2v8PdFDU3,12/4/2023,6:26:41,WSD36,, ,Countermovement Jump,,,577.937,0.2987,142.6154,-0.2184,5931.2977,-6196.1492,1353,234.1086,1100.0534,190.3414,1370,237.0501,1205.3289,208.5572,1385,239.6455,0.28,43.8185,0.131,20.5008,0.228,35.6808,0.488,0.639,68.0068,143.7079,419.194,211.7146,2.1131,-0.7414,-1.1635,1.4281,2.4208,2.5214,-732.8796,-12.44,-1029.8805,-17.4814,1585.4327,26.9114,50.0888,2950.8837,-0.292,683,687,-1.1373,543.771,556.2824,1.8051,705,680,0.0207,602.7895,602.5395,-2.1879,2900.7634,3030.5344,-2.2422,0.0541,N/A,-6888.4586,1858,774.051,321.4883,9.4726,1017,841,-11.8473,341.1736,432.8774,N/A,0.7637,0.4674,143.7165,2.4395,1.1544,275.4775,4.676,2.4393
FLOA91R8Rtq3gCW0HQl2,12/4/2023,6:26:35,WSD36,, ,Countermovement Jump,,,579.324,0.2715,136.3039,-0.1979,5953.4884,-6816.459,1349,232.8576,1104.7752,190.7007,1351,233.2028,1226.7678,211.7585,1448,249.9465,0.269,44.1708,0.129,21.1823,0.211,34.647,0.462,0.609,67.3957,137.2671,401.633,204.6628,2.0367,-0.7331,-1.1482,1.3933,2.3081,2.4144,-726.4943,-12.3021,-1062.9052,-17.9987,1555.7448,26.3443,48.1475,2843.3231,-2.8868,656,695,-1.3655,544.845,559.9302,1.9337,738,710,1.1528,620.455,606.3128,-10.9375,2651.1628,3302.3256,-2.6459,2.2552,N/A,-7463.8853,2570,745.0662,443.6205,-1.323,1268,1302,6.738,397.6344,347.4318,N/A,0.7586,0.4459,142.1285,2.4067,1.1412,259.5045,4.3943,2.3244
qHyUpgZxuO260iGRuw8K,11/27/2023,7:06:24,WSD36,, ,Countermovement Jump,,,584.302,0.2822,140.1526,-0.2092,7398.374,-7145.6127,1495,255.8608,1153.8699,197.4783,1495,255.8608,1225.7397,209.7785,1495,255.8608,0.262,43.3775,0.123,20.3642,0.219,36.2583,0.471,0.604,69.6009,141.2099,410.642,210.8107,2.0289,-0.7779,-1.1768,1.4577,2.3531,2.462,-789.8616,-13.2612,-1144.1795,-19.2099,1607.7494,26.9929,47.3467,2820.057,-1.6722,735,760,-1.8221,566.4228,587.4472,-1.5385,736,759,0.4049,615.3516,610.3881,-5.0549,3512.1951,3886.1789,-3.5589,0.7978,N/A,-6810.0692,2010,757.489,344.0002,-24.3781,760,1250,7.6443,407.6968,349.7923,N/A,0.7798,0.4672,141.47,2.3752,1.1685,269.172,4.5192,2.3708
fx5YjOwLWo49VrYeyqPX,11/27/2023,7:06:18,WSD36,, ,Countermovement Jump,,,583.83,0.2852,140.7894,-0.1887,7121.9512,-7719.8368,1457,249.5589,1102.6504,188.865,1457,249.5589,1299.8832,222.6476,1518,260.0072,0.298,48.2201,0.123,19.9029,0.197,31.877,0.471,0.618,63.3749,141.769,391.9695,205.1439,2.237,-0.7071,-1.0722,1.4372,2.3657,2.4541,-690.8984,-11.6091,-947.2237,-15.916,1687.7987,28.3598,50.0643,2979.513,-0.3432,726,731,0.6769,555.0569,547.5935,0.1318,760,758,0.3487,652.2081,647.6751,-1.8265,3495.935,3626.0163,1.3592,0.6966,N/A,-7232.9821,1599,784.8006,273.8811,-7.8174,737,862,-5.8595,369.4077,415.3929,N/A,0.7621,0.4615,135.186,2.2715,1.0649,256.7835,4.3147,2.3821
RCCcl6CcokH7MZBMxald,11/13/2023,6:35:59,WSD36,, ,Countermovement Jump,,,586.993,0.2603,135.2195,-0.21,6733.3333,-6663.0854,1399,238.3333,1139.3917,194.1065,1398,238.163,1193.6027,203.3419,1400,238.5037,0.3,46.5839,0.12,18.6335,0.224,34.7826,0.457,0.644,65.8788,136.5656,404.37,202.4444,2.073,-0.6963,-1.114,1.3988,2.2598,2.3812,-718.104,-12.0012,-1021.0098,-17.0634,1506.0734,25.1699,45.2285,2706.2991,-3.0043,678,720,0.049,569.975,569.4167,-3.1429,678,722,-3.4892,575.9777,617.625,-12.6238,2941.6667,3791.6667,0.173,-6.7314,N/A,-7513.6259,1777,714.3198,302.7293,5.0084,933,844,-31.2855,245.4205,468.8992,N/A,0.7096,0.4042,136.318,2.2782,1.101,268.052,4.4798,2.2823
ZIFkCen9rt4ZEw8SXF0X,11/13/2023,6:35:53,WSD36,, ,Countermovement Jump,,,589.201,0.2542,134.1363,-0.189,7920.354,-7851.6077,1484,251.8665,1147.1504,194.6959,1481,251.3573,1261.825,214.1587,1516,257.2976,0.286,47.7462,0.113,18.8648,0.2,33.389,0.453,0.599,62.5953,135.2488,382.264,197.8441,2.1607,-0.672,-1.0515,1.4176,2.2333,2.3495,-689.7559,-11.4842,-945.0017,-15.734,1587.3507,26.4289,45.395,2726.4817,0.0675,741,740,-0.8594,568.646,578.5044,1.5831,770,746,3.8884,655.445,606.38,1.2291,4008.8496,3911.5044,-1.7177,7.4534,N/A,-7361.6454,2085,743.2256,353.8691,16.6427,1216,869,0.4312,373.215,370.0106,N/A,0.7563,0.4244,129.175,2.1507,1.0422,253.089,4.2138,2.2518
uo0s2QdIk5ndozxxKLhl,11/6/2023,6:27:10,WSD36,, ,Countermovement Jump,,,595.256,0.2776,141.6175,-0.2394,5727.2727,-5647.0088,1352,227.1292,1147.3182,192.7437,1361,228.6411,1175.902,197.5456,1353,227.2972,0.286,43.1373,0.132,19.9095,0.245,36.9532,0.476,0.663,72.4882,142.9183,439.818,215.4065,1.9716,-0.7439,-1.2068,1.4147,2.3339,2.4573,-777.5036,-12.8135,-1126.4602,-18.5644,1519.3699,25.0397,46.6396,2830.0193,-2.5716,663,698,-2.9608,556.6742,590.6439,-1.1086,669,684,-3.0018,570.302,605.6,-1.5873,2818.1818,2909.0909,-5.7568,-5.8026,N/A,-6529.7889,2171,806.4466,364.717,-1.9807,1064,1107,2.3804,412.8216,393.625,N/A,0.7179,0.4187,151.062,2.4895,1.1946,288.756,4.7588,2.3553
PwcL8eD7ru2cGxvIRNuC,11/6/2023,6:27:04,WSD36,, ,Countermovement Jump,,,594.336,0.2629,137.5975,-0.1859,7243.9024,-7976.5722,1483,249.5222,1109.8699,186.7412,1483,249.5222,1299.7296,218.686,1557,261.973,0.262,45.0947,0.123,21.1704,0.196,33.7349,0.456,0.581,62.9622,138.9801,391.5355,201.9423,2.2074,-0.6858,-1.0528,1.4189,2.2712,2.387,-680.5844,-11.2336,-938.464,-15.4901,1643.7994,27.1322,47.9513,2905.1174,-3.5738,715,768,-7.6065,512.7236,597.1463,-0.1927,777,780,0.1386,650.7653,648.9643,-0.7856,3593.4959,3650.4065,-14.1753,0.2549,N/A,-7468.2439,2660,745.5017,447.5583,1.6541,1352,1308,5.8744,394.6478,350.8538,N/A,0.7849,0.4525,136.0655,2.2459,1.0392,255.47,4.2167,2.294
4AWkF2Gnxecjwm3toax6,10/30/2023,6:37:02,WSD36,, ,Countermovement Jump,,,587.64,0.2499,132.6527,-0.2275,6373.0159,-6128.6021,1394,237.2201,1129.246,192.1663,1398,237.9008,1145.605,194.9501,1394,237.2201,0.365,50.0686,0.126,17.284,0.238,32.6475,0.456,0.729,67.8349,133.4762,415.212,201.311,1.9677,-0.714,-1.1369,1.4226,2.2145,2.3713,-726.8206,-12.1335,-1027.9159,-17.1599,1455.7253,24.3017,44.0251,2637.195,-2.8612,679,719,-3.8915,542.6508,586.5952,-2.5825,679,715,-5.1985,543.0252,602.5798,-5.1059,3023.8095,3349.2063,-7.4841,-9.8615,N/A,-6138.4055,1671,761.6153,284.3578,-2.0946,818,853,5.2323,400.7325,360.8828,N/A,0.6255,0.3429,141.8775,2.3685,1.1324,273.3345,4.563,2.2282
G8ELxGX76E3lT7pR5P7w,10/30/2023,6:36:55,WSD36,, ,Countermovement Jump,,,589.228,0.2632,136.4928,-0.2054,5828.3582,-6670.5612,1370,232.5076,1059.4552,179.804,1370,232.5076,1225.2326,207.9386,1417,240.4842,0.275,44.0705,0.134,21.4744,0.215,34.4551,0.46,0.624,62.6174,137.4075,405.6655,200.0249,2.1944,-0.6751,-1.0485,1.3903,2.2725,2.3836,-644.1394,-10.7242,-889.684,-14.8123,1543.5484,25.6984,46.4669,2790.9914,0.8759,691,679,-3.8453,509.3582,550.097,-0.494,705,712,-0.3299,610.5953,614.6372,20.6146,3514.9254,2313.4328,-7.5303,-0.6428,N/A,-6674.7193,2805,721.7739,476.0466,-1.9608,1375,1430,-1.1952,356.5735,365.2004,N/A,0.7372,0.4218,141.574,2.3571,1.0425,264.0915,4.3968,2.2877
zPglOoHgHD5zd1byFxE5,10/23/2023,6:26:55,WSD36,, ,Countermovement Jump,,,591.211,0.2289,127.719,-0.2189,7024.3902,-6650.8031,1456,246.2742,1155.7154,195.4827,1456,246.2742,1161.9821,196.5427,1458,246.6125,0.276,44.3018,0.123,19.7432,0.224,35.9551,0.433,0.623,68.998,128.5672,402.7155,197.5653,1.8633,-0.7273,-1.1496,1.4209,2.1192,2.3098,-753.7723,-12.5074,-1068.0631,-17.7224,1446.8986,24.0085,43.8726,2644.0353,-0.2747,726,730,-0.5804,574.5041,581.2114,-0.2743,727,731,-3.1719,562.5625,599.4196,0,3512.1951,3512.1951,-1.1576,-6.1242,N/A,-5800.7174,1737,691.9346,293.8037,-19.4013,700,1037,-7.1727,321.1521,370.7825,N/A,0.695,0.3674,141.717,2.3515,1.1449,260.9985,4.3308,2.1333
VPOXgUMhHy3yHrEFGlD5,10/23/2023,6:26:46,WSD36,, ,Countermovement Jump,,,592.022,0.2536,134.6066,-0.2206,6325.3968,-6314.9606,1393,235.2953,1145.1032,193.4224,1416,239.1803,1181.9607,199.6481,1393,235.2953,0.245,40.8333,0.126,21,0.229,38.1667,0.454,0.6,69.2852,135.78,415.233,205.0652,1.9597,-0.7287,-1.158,1.3531,2.2305,2.3528,-752.5941,-12.4707,-1032.4924,-17.1087,1459.4263,24.1832,44.6154,2692.487,-4.2373,678,738,-3.0198,555.2619,589.8413,-2.369,680,713,0.222,592.2926,589.6681,-6.9009,2944.4444,3380.9524,-5.8431,0.4295,N/A,-5442.8674,2603,685.1051,439.6796,2.8813,1339,1264,-2.8241,332.8786,352.2266,N/A,0.7567,0.4226,143.88,2.3841,1.1481,271.353,4.4964,2.2499
F8PgxvvAK2Hzja0XAo1B,10/16/2023,6:36:47,WSD36,, ,Countermovement Jump,,,586.352,0.2735,138.4523,-0.2456,5770.3704,-5552.8074,1364,232.6248,1107.9037,188.9486,1374,234.3302,1147.1169,195.6362,1364,232.6248,0.266,40.9861,0.135,20.8012,0.248,38.2126,0.475,0.649,70.016,139.7352,434.324,209.7512,1.9958,-0.7525,-1.1836,1.4086,2.3164,2.4435,-751.3394,-12.5703,-1036.0345,-17.3334,1475.1361,24.6799,45.7263,2733.1007,-1.1645,679,695,-1.4261,546.0519,561.8519,-1.173,674,690,-1.521,564.8347,582.2823,-2.1823,2822.2222,2948.1481,-2.8084,-2.9837,N/A,-6138.5659,2109,760.0773,359.6816,-0.5216,1049,1060,10.21,418.8405,341.2368,N/A,0.7319,0.4214,149.1735,2.4958,1.1714,285.1505,4.7707,2.3378
sbGIS5eYjq7qdzGLmVhS,10/16/2023,6:36:40,WSD36,, ,Countermovement Jump,,,587.324,0.2616,135.6295,-0.2309,5789.4737,-5865.047,1354,230.5371,1077.1128,183.3933,1355,230.7074,1164.7415,198.3133,1354,230.5371,0.309,45.5752,0.133,19.6165,0.236,34.8083,0.46,0.678,64.7539,136.9335,418.41,201.6874,2.1147,-0.708,-1.094,1.375,2.2654,2.3828,-685.1973,-11.4448,-926.7956,-15.4802,1461.2793,24.4076,44.386,2657.3849,-0.5166,674,681,-4.8249,512.5714,564.5414,-0.4431,674,680,-0.2688,580.8051,583.9364,13.7662,3293.2331,2496.2406,-9.297,-0.5299,N/A,-5950.226,1920,751.139,326.9064,-9.6875,867,1053,3.2253,387.6827,363.4563,N/A,0.6785,0.3858,142.868,2.3863,1.0816,275.542,4.6023,2.2872
JYhXPlSU4gGImsEyBI8S,10/9/2023,6:40:37,WSD36,, ,Countermovement Jump,,,579.277,0.2792,138.2097,-0.2384,7327.8689,-6174.9894,1472,254.1099,1180.2787,203.7503,1472,254.1099,1178.7056,203.4788,1471,253.9372,0.248,41.2646,0.122,20.2995,0.231,38.4359,0.479,0.601,72.8712,139.1905,416.5465,212.0617,1.9101,-0.7815,-1.2413,1.4598,2.3406,2.4482,-825.5964,-13.9814,-1194.2712,-20.2249,1548.6932,26.227,45.2089,2669.5708,-0.9511,729,743,-0.0528,589.8279,590.4508,-0.8838,729,742,-0.9545,583.7273,594.9784,-6.0403,3442.623,3885.2459,-0.0682,-1.8814,N/A,-5517.359,1765,1159.8,304.6902,-12.9745,768,997,-9.2185,526.4417,633.3583,N/A,0.797,0.4646,143.543,2.4309,1.2341,273.0035,4.6233,2.3572
YQyqOC3uzyR5p1Yxigxf,10/9/2023,6:40:32,WSD36,, ,Countermovement Jump,,,578.91,0.2851,139.5653,-0.2301,6553.0303,-6276.2396,1444,249.4343,1104.5606,190.8001,1444,249.4343,1188.1609,205.241,1444,249.4343,0.246,40.4605,0.132,21.7105,0.23,37.8289,0.474,0.608,68.9504,140.8307,419.3465,209.7811,2.0425,-0.7659,-1.1806,1.4516,2.365,2.4643,-754.9314,-12.7928,-1023.266,-17.3399,1560.7938,26.4486,46.4025,2738.3175,0.831,728,716,1.5967,561.0985,543.4621,0.6925,727,717,0.007,594.1217,594.0391,-5.4335,3098.4848,3454.5455,3.1851,0.0182,N/A,-7764.4593,2469,1156.3074,426.4912,0.0405,1235,1234,-2.7245,562.402,593.9054,N/A,0.7796,0.4689,145.3665,2.4633,1.1684,273.98,4.6428,2.3865
1XXnM5y1y0fdl8bDwe49,10/2/2023,6:37:30,WSD36,, ,Countermovement Jump,,,577.421,0.2526,131.0389,-0.2413,5978.4173,-5838.6818,1409,244.0161,1113.7626,192.8857,1414,244.882,1124.9375,194.821,1409,244.0161,0.258,40.5024,0.139,21.821,0.24,37.6766,0.457,0.637,74.1335,132.094,425.07,206.2274,1.7818,-0.8287,-1.2681,1.4217,2.2263,2.3705,-818.9708,-13.9138,-1184.7779,-20.1286,1431.2506,24.316,43.3597,2552.1726,-1.1315,699,715,-0.6207,553.4245,560.3381,-1.6324,693,716,-6.44,526.2458,598.6917,-14.8014,2546.7626,3431.6547,-1.1565,-12.0697,N/A,-5403.2084,1647,1023.7396,285.2338,-11.8397,726,921,-4.1381,490.688,533.0516,N/A,0.7174,0.3966,154.395,2.6231,1.2595,270.675,4.5986,2.2442
o9fKSvLUDR2CplivnxtG,10/2/2023,6:37:25,WSD36,, ,Countermovement Jump,,,573.674,0.2842,138.078,-0.1985,6866.1417,-7283.7708,1446,252.0595,1061.126,184.9702,1446,252.0595,1250.0147,217.8963,1482,258.3349,0.233,41.3121,0.127,22.5177,0.204,36.1702,0.465,0.564,61.4664,138.684,390.0365,200.1504,2.2563,-0.6809,-1.0521,1.4778,2.3612,2.4773,-645.43,-11.037,-869.63,-14.8709,1650.0705,28.2167,49.4667,2892.7385,4.0111,752,694,3.9143,551.3307,509.7953,1.8893,755,727,3.5909,647.451,602.5637,5.7339,3629.9213,3236.2205,7.5216,6.9263,N/A,-9062.7097,2307,935.3685,402.1448,4.9848,1211,1096,-4.6547,445.9151,489.4534,N/A,0.8245,0.5038,134.323,2.297,1.0511,255.7135,4.3728,2.3715
LQzxW2qXQs1hk8e1IsGf,9/25/2023,6:39:47,WSD36,, ,Countermovement Jump,,,574.258,0.2755,136.0936,-0.2598,5753.6232,-5277.2268,1371,238.7429,1090.3478,189.8707,1372,238.917,1110.9094,193.4513,1371,238.7429,0.308,44,0.138,19.7143,0.254,36.2857,N/A,0.7,70.8194,136.9815,432.91,207.8009,1.9342,-0.7789,-1.2156,1.437,2.3249,2.4539,-760.7136,-12.9952,-1058.8019,-18.0874,1450.5882,24.7803,45.1862,2645.112,-4.519,655,717,-5.4297,515.5725,574.7754,-4.5952,654,717,-5.5403,524.6811,586.2283,-3.5264,2775.3623,2978.2609,-10.3083,-10.4866,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.3936,150.067,2.5636,1.2098,282.843,4.8318,2.34
eOhiUouir8t3s6mVCu01,9/25/2023,6:39:41,WSD36,, ,Countermovement Jump,,,576.165,0.2457,128.9427,-0.2255,5717.5573,-5874.9878,1325,229.9688,1073.7481,186.3612,1331,231.0102,1158.9955,201.1569,1335,231.7045,0.271,43.4295,0.131,20.9936,0.222,35.5769,0.449,0.624,64.8034,130.0324,398.222,194.8358,2.0066,-0.7063,-1.1127,1.3378,2.1954,2.3066,-684.4807,-11.6542,-927.4344,-15.7908,1411.0943,24.0258,42.6354,2504.0781,0.8264,671,660,1.1609,543.1069,530.6412,0.0749,668,667,-0.0742,579.0676,579.9279,-3.6048,2755.7252,2961.8321,2.3209,-0.1387,N/A,-4320.8161,2161,1027.5576,375.0662,-13.2809,937,1224,1.7632,522.838,504.7196,N/A,0.7196,0.3937,140.281,2.3885,1.1034,257.941,4.3918,2.214
ooYuRbuGLD8scjJHEyFh,9/15/2023,6:42:33,WSD36,, ,Countermovement Jump,,,560.058,0.2529,127.1769,-0.2088,8133.9286,-7046.0051,1471,262.6514,1151.9107,205.677,1471,262.6514,1188.0148,212.1235,1473,263.0085,0.313,49.8408,0.112,17.8344,0.203,32.3248,0.447,0.628,65.8285,128.1942,370.441,194.0227,1.9474,-0.7434,-1.1616,1.4232,2.2276,2.3388,-760.2094,-13.3159,-1083.4764,-18.9782,1497.8662,26.2367,44.4461,2537.4511,-2.7872,715,756,-3.8089,554.0179,597.8929,-2.7834,716,757,-1.4799,585.2167,602.798,-0.7684,4035.7143,4098.2143,-7.3577,-2.9185,N/A,-4995.2486,2415,1010.6882,431.2053,7.7433,1301,1114,-2.6115,492.147,518.5412,N/A,0.7118,0.4027,128.555,2.2518,1.1531,241.886,4.2369,2.2455
t38UUXZmRpBR7MHinMY9,9/15/2023,6:42:26,WSD36,, ,Countermovement Jump,,,558.596,0.2406,123.7136,-0.1646,8846.1538,-8992.3592,1480,264.95,1067.0385,191.0215,1478,264.5919,1178.87,211.0416,1493,267.2772,0.302,49.835,0.104,17.1617,0.2,33.0033,0.423,0.606,52.4145,124.7778,347.0055,177.1923,2.3806,-0.6191,-0.9299,1.4545,2.1726,2.3186,-582.5913,-10.2314,-766.9448,-13.469,1487.3629,26.1209,43.4093,2471.79,-2.7064,719,759,-1.1949,527.1442,539.8942,-2.6122,727,766,-6.0151,553.98,624.89,-5.8696,4163.4615,4682.6923,-2.3245,-11.3179,N/A,-14474.3982,1464,751.5409,262.0857,1.9126,746,718,3.7633,389.9119,361.6289,N/A,0.698,0.397,110.5085,1.9407,0.9205,236.497,4.1533,2.1913
