TestId,Date,Time,Name,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
Rahzd0zKl20O0yCJzmyZ,3/14/2024,7:41:08,MSD31,, ,Countermovement Jump,,,758.944,0.3982,216.2387,-0.3663,3928.91,-4348.5581,1593,209.8969,1280.8294,168.7647,1617,213.0592,1433.6231,188.8971,1792,236.1176,0.26,32.8283,0.211,26.6414,0.321,40.5303,0.579,0.792,109.6968,217.3515,730.8065,327.0483,1.9814,-0.9077,-1.4228,1.5077,2.7951,2.9045,-1060.0308,-13.7018,-1379.0803,-17.8258,2088.9505,27.0015,58.3328,4512.8788,-4.5145,772,845,-5.6706,604.0995,676.7299,-2.1205,877,915,-3.617,690.8847,742.7383,-12.9071,1710.9005,2218.0095,-10.7125,-6.9763,N/A,-4819.1549,4941,1314.6243,651.0362,-3.6632,2380,2561,-13.4345,569.0056,745.6187,N/A,0.7311,0.5028,269.834,3.4878,1.4179,460.9725,5.9585,2.8095
cJlzFwGRE4Z4Dvvt4spU,3/14/2024,7:41:03,MSD31,, ,Countermovement Jump,,,760.393,0.4141,220.9488,-0.3218,3546.2555,-4903.6345,1578,207.5243,1207.0969,158.7465,1578,207.5243,1507.9459,198.3114,1861,244.7419,0.236,31.0935,0.227,29.9078,0.296,38.9987,0.587,0.759,100.9838,222.0467,720.716,323.0305,2.1988,-0.8551,-1.3076,1.5258,2.8505,2.9455,-942.1844,-12.1553,-1270.4115,-16.3899,2227.6901,28.7399,60.4096,4682.4686,-12.0406,694,884,-3.7462,580.9383,626.1586,-4.0301,893,968,-8.6667,688.6284,819.3176,-59.7516,713.6564,2832.5991,-7.0755,-15.9571,N/A,-5962.906,4496,1218.3188,591.2732,2.5356,2305,2191,-22.6558,471.1493,747.1695,N/A,0.7734,0.5456,273.593,3.5297,1.3028,447.123,5.7684,2.8647
Wu62tWtK5mf5d2VEbhTc,3/11/2024,7:46:38,MSD31,, ,Countermovement Jump,,,757.001,0.4086,218.4766,-0.3536,4164.2512,-4575.9052,1618,213.7382,1272.5072,168.0985,1616,213.474,1459.3558,192.7812,1781,235.2705,0.269,34.1371,0.207,26.269,0.312,39.5939,0.584,0.788,106.2733,219.9242,719.081,326.1975,2.0694,-0.8905,-1.3867,1.5341,2.8312,2.9371,-1032.4952,-13.3801,-1396.5823,-18.0984,2155.906,27.9385,58.8284,4539.5684,-10.7673,721,895,-9.587,575.256,697.2512,-2.639,867,914,-5.298,691.0192,768.3365,-29.0023,1478.2609,2685.9903,-17.4436,-10.0814,N/A,-4216.1716,4755,1298.8571,628.1366,11.714,2656,2099,6.172,689.5116,609.3456,N/A,0.7411,0.5185,262.9725,3.4079,1.3772,456.1085,5.9107,2.85
oHNHpOJjrQ2UX1bmwksV,3/11/2024,7:46:32,MSD31,, ,Countermovement Jump,,,757.943,0.3991,216.1986,-0.3313,3700.9346,-4676.0556,1549,204.3689,1231.1262,162.4299,1549,204.3689,1501.0172,198.0383,1876,247.512,0.276,35.3393,0.214,27.4008,0.291,37.2599,0.583,0.781,100.8607,216.9941,700.616,317.8548,2.1514,-0.8334,-1.3063,1.5231,2.7982,2.9172,-939.7142,-12.1627,-1245.8976,-16.1256,2197.4654,28.4416,60.5438,4677.7527,-4.1963,742,807,-1.1558,608.4486,622.6776,-3.4115,906,970,-6.4964,701.7526,799.2646,-29.2929,1308.4112,2392.5234,-2.202,-12.185,N/A,-4788.2247,3914,1185.1591,516.3977,-10.6285,1749,2165,-36.0371,379.0308,806.1282,N/A,0.7465,0.511,263.0605,3.4048,1.3054,437.5555,5.6632,2.8085
hQgqbolVKTFBMgEGRyqj,3/4/2024,5:46:54,MSD31,, ,Countermovement Jump,,,751.328,0.4194,219.6907,-0.3629,3773.5849,-4284.887,1555,206.9669,1261.2028,167.8631,1566,208.4309,1455.8045,193.7642,1811,241.0399,0.276,34.5,0.212,26.5,0.312,39,0.603,0.8,107.688,220.5557,721.9395,328.2436,2.0481,-0.9039,-1.408,1.5423,2.8685,2.9801,-1037.24,-13.5431,-1401.8427,-18.3037,2171.9971,28.3595,60.9105,4665.0111,-13.1545,680,886,-9.6475,569.7642,691.4387,-2.9266,879,932,-9.092,661.7212,794.0833,-33,1264.1509,2509.434,-17.5385,-16.6844,N/A,-4110.2134,4615,1155.161,614.2457,5.4388,2433,2182,-1.7306,567.5847,587.5763,N/A,0.7537,0.5242,266.9695,3.4858,1.4061,454.97,5.9405,2.8798
t4Oeb09WtqVnZvLDh2Q8,3/4/2024,5:46:47,MSD31,, ,Countermovement Jump,,,752.362,0.4219,220.6624,-0.3496,3883.4951,-4427.6427,1548,205.752,1257.3883,167.1254,1548,205.752,1488.2533,197.8108,1768,234.9933,0.263,34.2003,0.206,26.788,0.3,39.0117,0.59,0.769,103.6304,221.5219,705.8475,325.1523,2.1376,-0.8635,-1.3532,1.5791,2.8772,2.9822,-990.4921,-12.915,-1351.2749,-17.6192,2249.7266,29.334,59.2155,4541.4372,-12.9199,674,874,-6.2666,589.2961,668.0922,-4.1855,847,921,-6.2816,697.3833,790.87,-38.25,1199.0291,2684.466,-11.7047,-11.8457,N/A,-5378.998,4290,902.5235,570.2042,1.7249,2182,2108,4.0054,469.3367,433.1868,N/A,0.7672,0.5487,258.617,3.3721,1.3512,447.2305,5.8314,2.8884
2omQVkCz4iivL0fJzB8t,2/26/2024,5:46:26,MSD31,, ,Countermovement Jump,,,749.591,0.4045,215.2637,-0.3584,3617.9245,-4235.5167,1518,202.5104,1245.3915,166.1428,1522,203.0441,1415.8241,188.8795,1789,238.6635,0.268,33.3333,0.212,26.3682,0.324,40.2985,0.578,0.804,104.7227,216.6005,723.104,321.3232,2.0683,-0.8728,-1.3786,1.4911,2.8172,2.9234,-996.7575,-13.0447,-1354.3931,-17.7251,2056.7654,26.9172,58.5995,4477.6392,-9.4612,689,833,-5.7218,587.066,658.3255,-0.8385,887,902,-3.4506,683.4846,732.3395,-15.7757,1523.5849,2094.3396,-10.798,-6.6847,N/A,-6021.2873,4759,1319.5091,634.8796,8.3421,2578,2181,0.0842,660.3103,659.1988,N/A,0.7189,0.5031,263.636,3.4502,1.3705,459.468,6.0131,2.8347
kGfkEV3PtfAYXRWGA1fX,2/26/2024,5:46:20,MSD31,, ,Countermovement Jump,,,749.152,0.409,216.3266,-0.3504,3830.2752,-4522.9476,1585,211.5726,1215.9725,162.3132,1587,211.8395,1472.1533,196.5093,1780,237.602,0.272,34.4304,0.218,27.5949,0.3,37.9747,0.578,0.79,101.3454,217.6769,707.083,319.0223,2.1479,-0.8718,-1.3354,1.5601,2.8328,2.9436,-965.4454,-12.6423,-1268.014,-16.6044,2193.5068,28.7235,59.2211,4522.4909,-8.5066,726,861,-2.6912,591.6239,624.3486,-3.2584,861,919,-7.5083,680.81,791.3433,-24.7904,1440.367,2389.9083,-5.1746,-13.9651,N/A,-5104.493,3924,981.0372,523.7922,1.0194,1982,1942,15.8105,568.0722,412.9649,N/A,0.7316,0.5177,264.6605,3.4657,1.3271,442.4225,5.7934,2.8504
OxVSN57T7QizyTLjvq3I,2/20/2024,6:30:52,MSD31,, ,Countermovement Jump,,,754.933,0.4291,223.2766,-0.3459,3900,-4553.2567,1575,208.6278,1252.3381,165.8873,1573,208.3629,1514.3186,200.5898,1839,243.5978,0.284,35.9949,0.21,26.616,0.295,37.3891,0.612,0.789,104.0411,224.7898,710.072,328.8308,2.1606,-0.8651,-1.3622,1.5789,2.9014,3.0187,-993.0959,-12.9048,-1303.0329,-16.9323,2293.594,29.8042,61.8744,4761.5718,-13.1596,683,890,-7.1383,581.4714,670.8667,-2.9908,892,947,-7.8442,697.7661,816.5525,-44.8107,1076.1905,2823.8095,-13.2235,-14.5602,N/A,-4398.7818,3386,1025.596,448.5166,13.231,1917,1469,-11.6884,452.8602,572.7358,N/A,0.7757,0.5438,262.577,3.4121,1.352,447.495,5.815,2.921
te1gczvWXiTGZfRj9px9,2/20/2024,6:30:44,MSD31,, ,Countermovement Jump,,,754.843,0.4287,223.1633,-0.3459,3519.6078,-4252.4931,1471,194.875,1263.1324,167.3371,1517,200.9689,1474.2476,195.3052,1850,245.0841,0.275,34.8101,0.204,25.8228,0.311,39.3671,0.601,0.79,103.328,224.4583,716.5305,327.7864,2.1723,-0.8546,-1.3502,1.5299,2.9002,3.0211,-988.932,-12.8522,-1414.0382,-18.377,2198.8023,28.5758,62.9786,4845.9669,-9.031,690,827,-7.3072,585.4167,677.7157,-2.8108,899,951,-8.2246,676.4984,797.7492,-24.234,1333.3333,2186.2745,-13.5776,-15.2051,N/A,-4522.0623,5923,1113.7871,784.6665,7.7832,3192,2731,17.3821,653.6934,460.0937,N/A,0.7608,0.5427,257.316,3.3441,1.3429,459.2145,5.968,2.9171
aCNGGwQ6MsSNzkHBSfBS,2/12/2024,7:06:25,MSD31,, ,Countermovement Jump,,,762.891,0.3946,216.3946,-0.3595,4073.8916,-4417.7843,1588,208.1556,1295.3103,169.7897,1602,209.9907,1462.5323,191.7092,1771,232.1433,0.281,35.3904,0.203,25.5668,0.31,39.0428,0.569,0.794,107.6631,217.6663,716.6925,325.3294,2.0217,-0.8908,-1.3914,1.5149,2.7826,2.8848,-1050.421,-13.5073,-1383.8944,-17.7955,2130.2217,27.3925,56.826,4419.1718,-8.7391,731,871,-6.0818,608.266,687.0443,0.0565,886,885,-3.0466,708.9871,753.5452,-11.2455,1807.8818,2266.0099,-11.4523,-5.9139,N/A,-5509.7341,4289,1200.0242,562.2035,3.5673,2221,2068,-9.0395,545.7738,654.2504,N/A,0.7166,0.497,262.53,3.3759,1.3844,454.1625,5.8401,2.799
iXfVt1MRVC31xCafyzpm,2/12/2024,7:06:08,MSD31,, ,Countermovement Jump,,,766.58,0.3732,211.4554,-0.3367,3868.2927,-4616.0065,1554,202.7186,1267.161,165.3006,1565,204.1535,1478.0604,192.8123,1855,241.9839,0.263,34.3342,0.205,26.7624,0.298,38.9034,0.568,0.766,102.2171,212.7852,700.592,315.0023,2.0817,-0.8339,-1.3157,1.4514,2.706,2.8238,-969.166,-12.4025,-1300.8314,-16.6469,2076.1055,26.5681,57.2801,4476.0242,-10.2875,702,863,-12.7745,552.6439,714.5171,-3.504,895,960,-4.6251,704.849,773.2114,-7.6923,1785.3659,2082.9268,-22.6685,-8.8636,N/A,-3777.9946,4042,1019.1937,527.277,16.2791,2350,1692,-17.1086,422.4121,596.7816,N/A,0.7415,0.4872,259.366,3.3191,1.3081,441.226,5.6464,2.723
DAlg6x1uxrNFBrZcbDOV,2/5/2024,5:47:47,MSD31,, ,Countermovement Jump,,,756.196,0.4064,217.6782,-0.3659,3467.5926,-4105.4795,1502,198.6258,1243.0694,164.3846,1510,199.6837,1427.6738,188.7968,1739,229.9668,0.314,36.7251,0.216,25.2632,0.325,38.0117,0.597,0.855,104.7877,218.9618,732.8515,323.7495,2.0896,-0.856,-1.3667,1.5094,2.8239,2.9282,-980.5986,-12.7211,-1361.0248,-17.6563,2090.255,27.1165,57.5762,4438.215,-9.9338,680,830,-7.0521,577.7037,665.3657,-2.8177,845,894,-9.3036,647.4246,780.2492,-25.5007,1291.6667,2175.9259,-13.1305,-17.0257,N/A,-4205.0548,4331,1024.0514,572.7351,3.3018,2237,2094,-17.3536,423.1706,600.8808,N/A,0.6982,0.4754,268.126,3.4784,1.3594,464.7255,6.0288,2.8406
vdqIO780uqhmULegGDZh,2/5/2024,5:47:41,MSD31,, ,Countermovement Jump,,,757.337,0.3994,216.1069,-0.3331,3826.087,-4635.4216,1544,203.8723,1245.3043,164.432,1552,204.9286,1492.1458,197.0253,1831,241.7682,0.268,34.8052,0.207,26.8831,0.295,38.3117,0.585,0.77,100.6072,217.5241,698.3145,318.1313,2.1621,-0.838,-1.3123,1.5212,2.7993,2.9147,-955.7156,-12.3797,-1233.0238,-15.9717,2180.9083,28.2499,59.4798,4591.8722,-11.2113,689,863,-9.1365,565.7633,679.5411,-3.6592,882,949,-9.0038,678.8983,813.2475,-39.3939,1159.4203,2666.6667,-16.6648,-16.5237,N/A,-4739.4201,4624,1082.1606,610.5604,2.0329,2359,2265,-16.036,454.3128,627.8478,N/A,0.7597,0.5187,257.376,3.3339,1.3032,440.9385,5.7116,2.8177
HIYIPW1yDxMgMVD4njuV,1/30/2024,6:27:02,MSD31,, ,Countermovement Jump,,,752.053,0.4187,219.7155,-0.3605,3843.318,-4388.3924,1582,210.3575,1239.4378,164.8072,1582,210.3575,1482.8671,197.1759,1795,238.68,0.264,33.7596,0.217,27.7494,0.301,38.491,0.612,0.782,105.341,220.752,715.6565,326.093,2.0956,-0.8841,-1.3782,1.5697,2.866,2.9865,-1000.4206,-13.0498,-1305.0637,-17.0236,2230.0737,29.0897,60.4206,4631.9577,-8.5967,723,859,-4.9309,589.1613,650.2765,-2.0613,879,916,-3.9528,712.1262,770.7409,-31.1751,1322.5806,2520.7373,-9.3241,-7.6196,N/A,-3510.458,4532,1083.8271,602.6171,16.4166,2638,1894,-7.6851,500.2669,583.5602,N/A,0.7826,0.5354,268.5365,3.5029,1.3741,447.12,5.8324,2.8796
VM33dagoXEyMJVLJFF0s,1/30/2024,6:26:56,MSD31,, ,Countermovement Jump,,,750.416,0.4259,221.1114,-0.3402,3844.3396,-4611.9349,1569,209.084,1256.6792,167.4643,1595,212.5488,1490.6756,198.6466,1851,246.6632,0.266,34.2342,0.212,27.2844,0.299,38.4813,0.601,0.777,106.9093,222.1091,712.481,329.0184,2.0775,-0.9101,-1.4012,1.5735,2.8905,3.0192,-1037.2118,-13.5592,-1376.9527,-18.0006,2253.076,29.4539,62.649,4792.3393,-14.7335,680,915,-8.5325,574.7264,681.9528,-2.6472,901,950,-7.8167,687.0769,803.5987,-20.9816,1518.8679,2325.4717,-15.6885,-14.5155,N/A,-5758.3451,5282,1010.7012,703.8762,-3.1049,2559,2723,-28.479,361.4318,649.2694,N/A,0.7735,0.5481,265.9975,3.4773,1.3976,446.4835,5.8368,2.9036
ZYvKuTxlMh8pOi6AuDby,1/22/2024,5:47:36,MSD31,, ,Countermovement Jump,,,750.667,0.3955,213.155,-0.3389,3591.133,-4373.5855,1482,197.4244,1256.7291,167.415,1482,197.4244,1456.798,194.0671,1799,239.6535,0.274,35.1733,0.203,26.0591,0.302,38.7677,0.585,0.779,102.3606,213.9776,695.425,316.3382,2.0904,-0.8227,-1.339,1.532,2.7856,2.9196,-955.5255,-12.4872,-1351.7247,-17.6648,2136.4555,27.92,58.7676,4496.9335,-8.3671,679,803,-6.3501,588.4631,668.266,-3.3908,869,930,-6.9442,677.8179,778.9801,-10.5624,1605.9113,1985.2217,-11.931,-12.9855,N/A,-5743.6454,4573,992.0407,609.1916,0.8966,2307,2266,-21.2274,390.7281,601.3126,N/A,0.751,0.5077,254.746,3.3291,1.3377,440.679,5.759,2.7963
PNLbe0ffl3qp6sIMOUsS,1/22/2024,5:47:30,MSD31,, ,Countermovement Jump,,,751.563,0.3852,210.6118,-0.3208,3729.064,-4697.7045,1507,200.5155,1234.2906,164.2298,1511,201.0477,1437.6169,191.2836,1808,240.5653,0.263,33.9793,0.203,26.2274,0.308,39.7933,0.573,0.774,97.6112,212.0416,693.7015,309.6528,2.1723,-0.8184,-1.2834,1.4759,2.7491,2.8702,-925.8975,-12.0856,-1226.2436,-16.0059,2052.4049,26.7896,57.7026,4420.7048,-12.3759,662,849,-11.0636,548.867,685.4236,-1.7699,888,920,-4.5887,685.8247,751.7922,-32.6288,1256.1576,2472.9064,-19.8697,-8.7983,N/A,-5916.6564,4395,1018.5562,584.7813,-3.7998,2114,2281,-13.0544,442.7951,575.7611,N/A,0.7403,0.4977,250.1785,3.2655,1.2741,443.523,5.7892,2.7677
svZjfS6rwhOUv7JI9NEm,1/15/2024,5:50:15,MSD31,, ,Countermovement Jump,,,758.054,0.397,215.6647,-0.3773,4048.3092,-4213.7307,1590,209.7476,1295.1691,170.8545,1605,211.7263,1423.48,187.7808,1770,233.4926,0.283,34.7239,0.207,25.3988,0.325,39.8773,0.583,0.815,110.7593,217.0459,731.09,327.8053,1.9596,-0.9214,-1.4418,1.5156,2.7909,2.916,-1086.4861,-14.0602,-1437.1123,-18.5977,2078.1052,26.8928,57.7327,4461.217,-11.2773,712,893,-3.2115,626.7874,668.3816,-3.6158,853,917,-7.3365,659.5231,763.9569,-34.3675,1328.5024,2719.8068,-6.132,-13.6773,N/A,-4339.4139,4782,1291.8403,630.8258,6.6081,2549,2233,0.4262,648.6733,643.167,N/A,0.7153,0.4871,267.6765,3.464,1.4333,463.4135,5.997,2.8088
PHkVx7sqfYZtnEcqn2fx,1/15/2024,5:50:09,MSD31,, ,Countermovement Jump,,,758.386,0.399,216.3067,-0.3469,3654.2056,-4437.0203,1539,202.931,1253.2804,165.2563,1541,203.1947,1472.7096,194.19,1805,238.0054,0.244,32.0631,0.214,28.1209,0.303,39.816,0.588,0.761,105.5104,217.1905,714.7865,322.7009,2.0585,-0.854,-1.3669,1.5112,2.798,2.9018,-985.1434,-12.7432,-1330.6444,-17.2124,2148.2207,27.788,58.4951,4522.1092,-12.3945,675,866,-10.8053,558.9299,694.3505,-2.8255,877,928,-6.2288,690.4884,782.2211,-31.202,1257.0093,2397.1963,-19.4545,-11.7505,N/A,-4601.5184,4500,1068.2418,593.3654,-1.1556,2224,2276,-13.1311,463.9849,604.2569,N/A,0.7727,0.5243,267.805,3.4642,1.3648,446.9815,5.7819,2.8094
GnWKYW7Y70zZclHiTRwt,1/8/2024,5:49:14,MSD31,, ,Countermovement Jump,,,757.085,0.3893,213.2855,-0.332,3195.6522,-4497.3051,1493,197.2037,1171.1478,154.6917,1492,197.0717,1469.8367,194.1442,1786,235.9048,0.273,33.9975,0.23,28.6426,0.3,37.3599,0.583,0.803,94.8629,214.557,710.675,309.42,2.2618,-0.79,-1.2362,1.5068,2.7637,2.8791,-854.4421,-11.0715,-1139.0366,-14.7592,2126.634,27.5561,57.0614,4403.7026,-8.311,684,808,-8.2491,537.2696,633.8783,-3.3595,863,923,-4.8076,699.5867,770.25,-5.3061,1513.0435,1682.6087,-15.2473,-9.1841,N/A,-4959.1422,4397,1225.2699,580.7802,3.5706,2277,2120,-4.7886,583.298,641.9719,N/A,0.726,0.4848,268.9925,3.4855,1.2292,441.6825,5.7231,2.7801
K6TOp9cWP4zOdjNIFcwK,1/8/2024,5:49:08,MSD31,, ,Countermovement Jump,,,759.725,0.3689,208.3395,-0.3521,3599.0783,-4373.4651,1540,202.7049,1238.7419,163.0514,1539,202.5733,1480.3586,194.8545,1799,236.7962,0.251,33.1135,0.217,28.628,0.29,38.2586,0.569,0.758,103.5512,209.7322,698.464,313.2834,2.0254,-0.8594,-1.3458,1.455,2.6902,2.7898,-976.0757,-12.6036,-1291.0717,-16.671,2075.1205,26.7951,55.2566,4279.2883,-11.1111,684,855,-11.1935,550.0415,688.7005,-3.0573,872,927,-4.4365,707.3414,773.0172,-20.6146,1428.5714,2170.5069,-20.111,-8.5196,N/A,-3995.4288,4377,1111.2097,576.1295,-7.7907,2018,2359,-8.8837,506.2467,604.9631,N/A,0.7507,0.4866,268.4115,3.4659,1.3371,430.0525,5.5531,2.7082
Kz4CCiGeC9cCi4N4IWyh,12/4/2023,5:49:42,MSD31,, ,Countermovement Jump,,,736.651,0.4054,211.7861,-0.3979,3896.7136,-3928.0991,1563,212.1765,1254.7934,170.3376,1579,214.3484,1346.5172,182.789,1712,232.4031,0.293,34.3091,0.213,24.9415,0.348,40.7494,0.59,0.854,109.9458,213.0015,736.2085,322.9473,1.9373,-0.9528,-1.4709,1.5089,2.8204,2.9414,-1083.22,-14.4253,-1478.119,-19.6841,1972.6228,26.2695,58.5105,4393.6651,-11.463,699,880,-5.3365,593.9155,660.8779,-3.972,822,890,-9.6204,608.4885,738.0287,-33.7349,1291.0798,2605.6338,-10.0525,-17.5551,N/A,-4881.9747,4071,1067.4679,552.6362,11.2749,2265,1806,-4.5074,509.6763,557.7916,N/A,0.6909,0.4747,266.8525,3.5537,1.4642,469.356,6.2504,2.8365
ILQeYfu7aWPqW69ljTnP,12/4/2023,5:49:36,MSD31,, ,Countermovement Jump,,,738.201,0.4044,211.9758,-0.3873,3083.682,-3805.3717,1474,199.6746,1181.2176,160.013,1474,199.6746,1409.9715,191.001,1769,239.6366,0.45,44.7761,0.239,23.7811,0.316,31.4428,0.593,1.005,105.51,213.004,728.2155,318.5139,2.0188,-0.882,-1.4063,1.5225,2.817,2.94,-962.4426,-12.79,-1372.9444,-18.2451,2071.9251,27.5339,59.4466,4473.3482,-8.9552,671,803,-8.8155,538.5439,642.6736,-3.4483,854,915,-5.666,665.0411,744.9304,-12.8901,1343.0962,1740.5858,-16.1934,-10.7294,N/A,-4396.1093,5170,1040.7692,700.3513,3.3656,2672,2498,0.6715,523.8787,516.8905,N/A,0.59,0.4024,281.94,3.7467,1.4021,446.2755,5.9306,2.8306
MJrbI5czwvgJfMz63Bjt,11/27/2023,6:46:41,MSD31,, ,Countermovement Jump,,,741.021,0.4217,217.2894,-0.3689,3864.7343,-4194.0504,1547,208.766,1270.8744,171.5032,1546,208.6311,1417.8758,191.3408,1695,228.7385,0.272,33.9576,0.207,25.8427,0.322,40.1998,0.595,0.801,109.2737,218.7077,719.9815,327.9814,2.0015,-0.9002,-1.4558,1.5183,2.8766,2.9593,-1053.7688,-13.9503,-1433.406,-18.9761,2098.9488,27.7869,58.049,4384.8625,-7.8913,712,834,-8.0264,584.4348,686.4396,-4.3068,811,884,-7.1216,658.4503,759.4255,-7,1797.1014,2067.6329,-14.8623,-13.2956,N/A,-4701.5287,3610,1118.7897,487.1657,10.9141,2002,1608,-5.9087,526.3419,592.4478,N/A,0.7428,0.5265,262.665,3.4773,1.4466,457.3165,6.0542,2.8954
y8BEmama8KiHlrnHETfq,11/27/2023,6:46:34,MSD31,, ,Countermovement Jump,,,744.168,0.4034,213.4094,-0.3759,3920.9302,-4240.839,1594,214.1989,1275.0465,171.3385,1595,214.3333,1446.1283,194.3282,1723,231.5337,0.258,33.2046,0.215,27.6705,0.304,39.1248,0.586,0.777,113.7059,214.1769,714.106,327.8828,1.8836,-0.9243,-1.4996,1.5341,2.8133,2.913,-1084.6212,-14.298,-1563.6924,-20.6134,2132.4781,28.1114,57.2719,4344.5379,-13.9812,686,909,-10.7403,569.0512,705.9953,-2.3796,841,882,-8.4252,662.1447,783.9836,-34.9941,1274.4186,2646.5116,-19.3315,-15.5557,N/A,-0.5303,5301,406.485,712.3391,10.3188,2924,2377,-53.3725,94.7669,311.7181,N/A,0.7542,0.5192,273.702,3.6081,1.4989,440.404,5.8056,2.8234
aN4n05q6G3kgpHxMUtPq,11/14/2023,6:36:14,MSD31,, ,Countermovement Jump,,,738.957,0.4191,216.0021,-0.3879,3813.0841,-4006.2201,1554,210.2964,1254.3458,169.7454,1557,210.7024,1380.6113,186.8324,1674,226.5355,0.334,37.7401,0.214,24.1808,0.337,38.0791,0.609,0.885,109.8817,216.998,734.045,326.8797,1.9748,-0.9286,-1.4626,1.5785,2.8675,2.9976,-1062.6856,-14.1076,-1524.9494,-20.2444,2088.4699,27.7254,58.2491,4387.7235,-5.8446,733,824,-9.8484,565.4065,688.9393,-3.3453,809,865,-7.3833,639.3383,741.273,7.8431,2056.0748,1757.0093,-17.9766,-13.7392,N/A,-5039.4818,5775,1125.5227,781.5069,8.2597,3126,2649,-22.9936,433.3622,692.1605,N/A,0.6881,0.4736,268.0185,3.5581,1.4587,466.0265,6.1867,2.8807
LvcjNobFi05HrqswSgUS,11/14/2023,6:36:08,MSD31,, ,Countermovement Jump,,,739.041,0.4227,216.9473,-0.3695,3621.6216,-4175.7668,1543,208.7841,1227.5856,166.1052,1543,208.7841,1415.0623,191.4728,1685,227.9982,0.257,32.125,0.222,27.75,0.321,40.125,0.592,0.8,108.0514,217.7598,727.1105,325.8112,2.0153,-0.9069,-1.4356,1.5843,2.8797,2.9964,-1019.9292,-13.5385,-1378.624,-18.2998,2147.2616,28.5027,58.706,4422.645,-12.2489,677,866,-8.6943,560.4279,667.1577,-3.5015,813,872,-7.2511,656.2274,758.8349,-23.3831,1387.3874,2234.2342,-15.9627,-13.5351,N/A,-4885.281,5500,985.2728,744.2077,-3.2727,2660,2840,13.5057,559.1702,426.1026,N/A,0.74,0.5283,272.1185,3.6121,1.4343,454.992,6.0395,2.8905
e1iPDv7JCOjS3mhaV3x0,11/6/2023,5:49:31,MSD31,, ,Countermovement Jump,,,735.583,0.4179,214.7104,-0.4144,4394.0887,-3938.3156,1632,221.8648,1325.4138,180.1855,1642,223.2243,1407.1937,191.3032,1666,226.487,0.295,36.0636,0.203,24.8166,0.32,39.1198,0.605,0.818,119.2847,215.7164,719.711,335.0011,1.8084,-1.0088,-1.5947,1.6036,2.8635,2.9793,-1211.7989,-16.161,-1637.2687,-21.8352,2143.4245,28.5855,58.1815,4362.6216,-7.0646,763,879,-7.6611,611.936,713.4778,-2.0408,816,850,-5.5945,664.2344,742.9594,-21.7489,1719.2118,2674.8768,-14.1912,-10.6038,N/A,-3769.1499,5001,993.8561,679.8689,-0.4599,2489,2512,-14.8533,423.1177,570.7384,N/A,0.7396,0.5109,268.608,3.5823,1.5908,451.103,6.0161,2.8769
KlWnrFDqWPQBjzJBjdcs,11/6/2023,5:49:24,MSD31,, ,Countermovement Jump,,,734.309,0.4227,215.5612,-0.377,3826.2911,-4111.208,1550,211.0828,1236.6714,168.4129,1553,211.4913,1399.5401,190.5928,1705,232.1911,0.308,36.4497,0.213,25.2071,0.324,38.3432,0.599,0.845,106.5912,216.2974,717.2125,322.8886,2.0292,-0.9064,-1.4243,1.5814,2.8798,3.0052,-1022.0626,-13.6542,-1362.5773,-18.2033,2122.3902,28.3541,59,4416.3331,-13.2003,674,879,-7.4169,572.4742,664.1972,-2.522,831,874,-8.9701,637,762.5401,-37.1779,1201.8779,2624.4131,-13.7295,-16.4716,N/A,-6125.1855,5340,936.4435,727.2143,10.9363,2962,2378,3.2617,483.4937,452.9498,N/A,0.7089,0.5002,262.999,3.5135,1.424,454.2135,6.0681,2.8896
