TestId,Date,Time,Name,Segment,Position,Type,Excluded,Tags,System Weight,Jump Height,Jump Momentum,Countermovement Depth,Braking RFD,Stiffness,Force at Min Displacement,Relative Force at Min Displacement,Avg. Braking Force,Avg. Relative Braking Force,Peak Braking Force,Peak Relative Braking Force,Avg. Propulsive Force,Avg. Relative Propulsive Force,Peak Propulsive Force,Peak Relative Propulsive Force,Unweighting Phase,Unweighting Phase %,Braking Phase,Braking Phase %,Propulsive Phase,Propulsive Phase %,Flight Time,Time To Takeoff,Braking Net Impulse,Propulsive Net Impulse,Positive Impulse,Positive Net Impulse,Impulse Ratio,Avg. Braking Velocity,Peak Braking Velocity,Avg. Propulsive Velocity,Takeoff Velocity,Peak Velocity,Avg. Braking Power,Avg. Relative Braking Power,Peak Braking Power,Peak Relative Braking Power,Avg. Propulsive Power,Avg. Relative Propulsive Power,Peak Relative Propulsive Power,Peak Propulsive Power,L|R Peak Braking Force,Left Force at Peak Braking Force,Right Force at Peak Braking Force,L|R Avg. Braking Force,Left Avg. Braking Force,Right Avg. Braking Force,L|R Peak Propulsive Force,Left Force at Peak Propulsive Force,Right Force at Peak Propulsive Force,L|R Avg. Propulsive Force,Left Avg. Propulsive Force,Right Avg. Propulsive Force,L|R Avg. Braking RFD,Left Avg. Braking RFD,Right Avg. Braking RFD,L|R Braking Impulse Index,L|R Propulsive Impulse Index,Time to Stabilization,Landing Stiffness,Peak Landing Force,Avg. Landing Force,Relative Peak Landing Force,L|R Peak Landing Force,Left Force at Peak Landing Force,Right Force at Peak Landing Force,L|R Avg. Landing Force,Left Avg. Landing Force,Right Avg. Landing Force,L|R Landing Impulse Index,RSI,mRSI,Braking Impulse,Relative Braking Impulse,Relative Braking Net Impulse,Propulsive Impulse,Relative Propulsive Impulse,Relative Propulsive Net Impulse
ZQWSUNVLDkxUi98lTXeM,3/6/2024,15:31:20,SB15,, ,Countermovement Jump,,,828.513,0.2483,186.3933,-0.1609,13076.1905,-13644.8254,2196,265.0532,1696.0381,204.7087,2191,264.4497,1829.1658,220.777,2273,274.3469,0.297,50.4244,0.105,17.8268,0.187,31.7487,0.44,0.589,90.3896,188.2011,520.5165,278.5907,2.0821,-0.688,-1.0825,1.4246,2.207,2.3378,-1041.2343,-12.3287,-1484.3612,-17.5756,2284.9769,27.0552,46.1432,3897.0683,-1.8713,1075,1116,-5.0594,805.1143,890.9238,-2.7717,1105,1168,-5.5839,863.5134,965.6524,7.7932,7047.619,6028.5714,-9.7223,-10.5478,N/A,-12852.5269,2650,1729.3113,319.8501,-5.8113,1248,1402,-16.9492,718.1038,1011.2075,N/A,0.747,0.4215,177.3835,2.1003,1.0703,343.133,4.0629,2.2284
OGynbReTv6LLQLpMA1CE,3/6/2024,15:31:15,SB15,, ,Countermovement Jump,,,827.849,0.2545,188.5736,-0.1533,14440,-14817.5423,2272,274.4462,1713.49,206.981,2268,273.963,1917.6379,231.641,2324,280.7275,0.251,47.8095,0.1,19.0476,0.174,33.1429,0.449,0.525,87.8376,190.7418,505.41,278.5794,2.1715,-0.6868,-1.0571,1.4013,2.2346,2.3361,-1040.0401,-12.3245,-1454.7763,-17.2391,2376.1464,28.1573,48.0871,4057.987,-8.9065,1033,1235,-14.3561,733.75,979.74,-8.0034,1069,1255,-5.4332,906.7241,1010.9138,-6.3712,6760,7680,-25.1505,-10.3139,N/A,-16883.8601,2586,1303.8899,312.3758,-21.7324,1012,1574,-13.2957,565.2646,738.6253,N/A,0.8552,0.4848,170.6225,2.0219,1.0409,334.7875,3.9672,2.2603
RYuZuvT8CiEN0mCX4zJz,3/4/2024,18:46:20,SB15,, ,Countermovement Jump,,,820.703,0.2691,192.2132,-0.1715,14600,-13308.1231,2283,278.1761,1768.73,215.514,2280,277.8106,1864.2541,227.1533,2303,280.6131,0.267,48.3696,0.1,18.1159,0.185,33.5145,0.462,0.552,94.0612,194.1844,522.146,288.2456,2.0644,-0.7175,-1.1384,1.452,2.2976,2.3954,-1130.9953,-13.519,-1583.6126,-18.9292,2390.2826,28.5714,47.3651,3962.56,-6.4912,1066,1214,-11.8362,779.69,989.04,-6.2961,1079,1224,-6.0672,875.573,988.6811,6.4384,7770,6830,-21.2897,-11.4285,N/A,-16808.8208,3207,1458.8172,390.7626,-11.8803,1413,1794,-18.3652,595.4516,863.3656,N/A,0.837,0.4874,176.1315,2.1053,1.1243,346.0145,4.136,2.3211
FHBku3py0Oa2wFiwSaVh,3/4/2024,18:46:14,SB15,, ,Countermovement Jump,,,823.143,0.2355,180.375,-0.1639,13840,-13392.0143,2195,266.6608,1750.05,212.6058,2193,266.4179,1828.8722,222.1816,2236,271.6417,0.269,48.9982,0.1,18.2149,0.18,32.7869,0.436,0.549,91.9842,182.1138,504.578,274.098,1.9798,-0.6881,-1.1077,1.3656,2.1497,2.2554,-1081.0768,-12.884,-1557.6465,-18.5636,2206.0757,26.2914,44.4004,3725.5711,-1.3224,1082,1111,-3.5273,844.16,905.89,-3.0411,1084,1152,-3.795,879.7333,949.1389,8.3815,7500,6340,-6.8961,-7.2897,N/A,-15011.2971,3279,1151.2641,398.3512,-20.8295,1298,1981,-27.0506,419.9204,731.3437,N/A,0.7942,0.429,174.2985,2.0772,1.0962,330.2795,3.9362,2.1704
Odau0tPpZNlg5rEtQlM1,2/29/2024,15:38:19,SB15,, ,Countermovement Jump,,,829.135,0.2526,188.1519,-0.1669,10417.3913,-12139.8286,2026,244.351,1482.7217,178.8275,2026,244.351,1820.6,219.5782,2155,259.9094,0.312,50.5673,0.115,18.6386,0.19,30.7942,0.452,0.617,74.558,189.3749,516.819,263.9328,2.54,-0.5745,-0.8872,1.3802,2.2261,2.3325,-765.5283,-9.0574,-1023.1949,-12.106,2251.4101,26.6378,46.2133,3905.9172,-7.305,939,1087,-8.6134,677.5043,805.2174,-6.4501,1008,1147,-6.338,852.6053,967.9947,-4.3406,4982.6087,5434.7826,-15.8852,-11.9099,N/A,-16035.9053,2784,1170.2551,335.7716,-12.1408,1223,1561,-13.513,506.0591,664.1959,N/A,0.7326,0.4094,169.9085,2.0103,0.8821,346.9105,4.1045,2.2406
06D1K6QlPlzokUEyGzY2,2/29/2024,15:38:12,SB15,, ,Countermovement Jump,,,828.184,0.2395,182.9867,-0.1391,14226.8041,-15907.5667,2212,267.0904,1575.0722,190.1838,2205,266.2452,1907.0235,230.2657,2333,281.7007,0.28,51.1883,0.097,17.7331,0.17,31.0786,0.433,0.547,71.7527,184.4877,477.3655,256.2404,2.5712,-0.5709,-0.8583,1.372,2.1675,2.2772,-793.415,-9.3982,-1058.6319,-12.5397,2307.9877,27.3386,47.0413,3971.3448,-6.8481,1027,1178,-8.7628,718.5258,856.5464,-6.3009,1093,1240,-5.7071,899.0941,1007.9294,-3.913,6835.0515,7391.7526,-16.1508,-10.7897,N/A,-21701.8588,3003,1058.4231,362.6006,-5.0949,1425,1578,2.66,543.2885,515.1346,N/A,0.7916,0.4378,152.0865,1.8015,0.8499,325.279,3.853,2.1853
F07PqlHijo98HH9tGyGd,2/27/2024,15:29:41,SB15,, ,Countermovement Jump,,,835.776,0.2678,195.3018,-0.1558,13504.7619,-14510.4142,2260,270.4074,1656.0857,198.1495,2255,269.8091,1943.0847,232.4887,2318,277.347,0.221,43.9364,0.105,20.8748,0.177,35.1889,0.465,0.503,85.4145,197.1031,518.2065,282.5177,2.3076,-0.6526,-1.0143,1.4167,2.2924,2.3789,-962.8184,-11.3012,-1307.7337,-15.3496,2454.0061,28.8041,48.5855,4139.304,-7.5831,1042,1213,-12.2866,726.3048,929.781,-6.9025,1079,1239,-4.7592,925.3051,1017.7797,4.9365,7085.7143,6419.0476,-21.9971,-9.0974,N/A,-16062.636,3167,1003.5936,378.9293,12.8513,1787,1380,-22.9307,386.7314,616.8622,N/A,0.9245,0.5325,173.171,2.0326,1.0026,345.0355,4.0499,2.3135
Dr244XbVewANghbPbC9C,2/27/2024,15:29:36,SB15,, ,Countermovement Jump,,,836.872,0.2387,184.608,-0.1388,19232.5581,-17992.578,2498,298.4925,1879.0814,224.5363,2498,298.4925,1976.7901,236.2118,2531,302.4357,0.223,47.3461,0.086,18.259,0.162,34.3949,0.438,0.471,88.7915,185.9007,482.2365,274.6922,2.0937,-0.672,-1.0465,1.4147,2.164,2.2771,-1105.6021,-12.9601,-1562.5159,-18.3162,2422.4078,28.396,47.3941,4043.1004,-3.6829,1203,1295,-7.6367,867.7907,1011.2907,-3.9905,1215,1316,-5.3885,935.1358,1041.6543,4.2322,10023.2558,9209.3023,-14.2988,-10.1987,N/A,-13460.4372,2886,1042.6124,344.8556,-36.036,923,1963,-18.9547,422.4943,620.1181,N/A,0.9299,0.5068,160.7625,1.8845,1.0408,321.474,3.7684,2.1792
pr1syCzso8CuXjDRk8so,2/22/2024,17:30:30,SB15,, ,Countermovement Jump,,,830.153,0.2468,186.2042,-0.1473,14520.4082,-15283.3803,2252,271.2753,1657.0204,199.6042,2245,270.4321,1879.2303,226.3716,2371,285.61,0.25,47.5285,0.098,18.6312,0.178,33.8403,0.442,0.526,80.314,187.8458,497.282,268.1598,2.3389,-0.621,-0.9591,1.4428,2.2004,2.348,-912.6274,-10.7846,-1245.2894,-14.7157,2353.6962,27.8139,48.2956,4086.9283,-8.2405,1030,1215,-8.6164,757.1224,899.898,-7.0434,1102,1269,-7.6576,867.6629,1011.5674,-6.9571,6755.102,7765.3061,-15.8783,-14.2285,N/A,-19737.0485,3063,1511.6405,368.9681,-33.0722,1025,2038,-24.5836,570.0121,941.6284,N/A,0.8403,0.4692,161.669,1.9105,0.9491,335.613,3.966,2.2198
E3Bi4WvErCPaytwHBSls,2/22/2024,17:30:23,SB15,, ,Countermovement Jump,,,829.812,0.2487,186.8654,-0.1594,12603.7736,-13613.7083,2170,261.505,1653.3679,199.2461,2164,260.782,1877.1732,226.2167,2272,273.797,0.208,42.1907,0.106,21.501,0.179,36.3083,0.442,0.493,86.6184,188.5462,511.661,275.1646,2.1767,-0.6581,-1.0345,1.3953,2.2091,2.3223,-973.0251,-11.5031,-1360.789,-16.0872,2315.958,27.3792,47.0366,3978.7492,-3.8817,1040,1124,-1.8596,811.3113,842.0566,-4.9296,1080,1192,-4.279,898.4246,978.7486,-6.1377,5915.0943,6688.6792,-3.6182,-8.1985,N/A,-16853.5216,2877,1306.8735,346.705,-0.0348,1438,1439,-3.0457,633.5353,673.3382,N/A,0.8966,0.5045,174.5785,2.0639,1.024,337.0825,3.985,2.229
H7ijh5a7FttGqpA7lerb,2/20/2024,15:29:10,SB15,, ,Countermovement Jump,,,834.634,0.258,191.4366,-0.1592,13932.6923,-14333.3586,2282,273.4133,1739.8462,208.4562,2276,272.6944,1896.5193,227.2277,2359,282.6389,0.212,42.6559,0.104,20.9256,0.181,36.4185,0.456,0.497,93.4036,193.3237,524.598,286.7273,2.0698,-0.7082,-1.1108,1.4473,2.2501,2.3768,-1095.728,-12.8788,-1514.9474,-17.8062,2402.9141,28.243,48.1054,4092.8056,-7.3814,1054,1222,-8.1174,799.3077,940.5385,-6.8249,1099,1260,-7.6022,876.1713,1020.3481,-1.1732,6884.6154,7048.0769,-15.0667,-14.1217,N/A,-18545.7604,3145,1205.5625,376.8119,-11.2878,1395,1750,-5.5527,569.3105,636.252,N/A,0.9175,0.5192,180.2055,2.1181,1.0978,344.3925,4.0479,2.2723
luTb48CTgjq5B9IxmuEx,2/20/2024,15:29:04,SB15,, ,Countermovement Jump,,,833.775,0.2524,189.1444,-0.1519,17288.8889,-15777.6945,2396,287.3677,1832.0444,219.7289,2396,287.3677,1915.5771,229.7475,2406,288.5671,0.297,52.847,0.09,16.0142,0.175,31.1388,0.446,0.562,89.0542,190.4989,500.5035,279.5531,2.1391,-0.6731,-1.0543,1.4307,2.2254,2.3379,-1086.0546,-12.7783,-1537.6577,-18.0917,2400.7298,28.2464,47.4791,4035.3635,-5.3422,1134,1262,-7.3276,848.9,983.1444,-5.2369,1140,1266,-4.443,915.2343,1000.3429,-5.1414,8200,9088.8889,-13.6714,-8.5074,N/A,-23465.7872,3800,1264.4977,455.7584,-10.3158,1704,2096,-12.1354,555.523,708.9747,N/A,0.7936,0.4492,164.094,1.9307,1.0478,336.4095,3.9581,2.2414
WwyatHp7nebzYuUhBzw5,2/15/2024,17:47:53,SB15,, ,Countermovement Jump,,,827.658,0.231,179.6255,-0.1427,17438.2022,-16774.0341,2393,289.1291,1799.0225,217.363,2391,288.8874,1902.6964,229.8892,2439,294.6869,0.32,55.4593,0.089,15.4246,0.168,29.1161,0.435,0.577,85.6629,181.7875,480.1585,267.4504,2.1221,-0.6641,-1.0315,1.4045,2.1291,2.2631,-1053.9783,-12.4925,-1465.171,-17.3663,2305.7555,27.3295,46.4774,3921.2468,-2.8858,1161,1230,-7.6777,830.4494,968.573,-2.009,1195,1244,-3.262,920.3155,982.381,5.2835,9179.7753,8258.427,-14.3688,-6.3088,N/A,-15496.3809,3993,1191.9205,482.4456,-1.8783,1959,2034,-11.9833,524.5447,667.3757,N/A,0.7539,0.4004,159.3245,1.8884,1.0153,320.834,3.8028,2.1547
ybI2iaxvZ5GGCFGZi5yE,2/15/2024,17:47:45,SB15,, ,Countermovement Jump,,,827.595,0.215,173.2841,-0.145,12551.4019,-14963.4303,2169,262.0847,1643.0561,198.5338,2169,262.0847,1816.5486,219.4973,2332,281.7803,0.241,46.0803,0.107,20.4589,0.175,33.4608,0.412,0.523,86.5668,174.1384,494.087,260.7052,2.0116,-0.6554,-1.0269,1.3826,2.054,2.217,-958.1185,-11.3572,-1350.4168,-16.0073,2165.8842,25.6736,45.0811,3803.1523,-8.5293,992,1177,-7.2801,761.7196,881.3364,-7.1184,1083,1249,-8.092,834.7771,981.7714,-1.1169,6205.6075,6345.7944,-13.6184,-14.9696,590,-20405.1688,3362,1117.5508,406.2374,-21.0589,1327,2035,-21.9825,435.9424,681.6085,-36.0618,0.7878,0.4112,175.1195,2.0758,1.0261,318.9675,3.7809,2.0642
LCogQWTYM9j45ZIjfDcL,2/13/2024,17:30:25,SB15,, ,Countermovement Jump,,,837.592,0.2467,187.847,-0.1574,12036.036,-13852.6145,2180,260.2699,1585.009,189.234,2180,260.2699,1882.8444,224.7926,2268,270.7762,0.267,47.8495,0.111,19.8925,0.18,32.2581,0.443,0.558,82.2883,189.2214,515.249,271.5097,2.2995,-0.6301,-0.9703,1.387,2.2001,2.3074,-889.8519,-10.4221,-1184.2212,-13.8698,2314.8293,27.1116,46.3127,3954.2419,-7.7982,1005,1175,-13.0241,689.2883,895.7207,-7.231,1052,1216,-6.1491,883.5333,999.3111,0.2994,6036.036,6000,-23.1268,-11.5883,N/A,-25100.5671,4017,1313.3,479.5891,-1.17,1985,2032,-13.0302,571.0872,742.2128,N/A,0.7939,0.4421,175.261,2.0527,0.9638,339.988,3.982,2.2162
Vx85dU7DQR22OK93SOvg,2/13/2024,17:30:19,SB15,, ,Countermovement Jump,,,838.619,0.2222,178.4847,-0.1248,15422.2222,-17961.9134,2242,267.3443,1709.9889,203.9053,2232,266.1519,1939.4233,231.2639,2439,290.8353,0.217,46.1702,0.09,19.1489,0.163,34.6809,0.429,0.47,77.7178,180.5306,470.419,258.2484,2.3229,-0.5852,-0.9237,1.3498,2.0879,2.2098,-895.9575,-10.4807,-1239.8262,-14.5032,2280.286,26.6743,45.8677,3921.0526,-5.1075,1059,1173,-6.4581,799.7778,910.2111,-7.0111,1134,1305,-6.2317,909.2822,1030.1411,0,7711.1111,7711.1111,-12.1835,-11.7166,N/A,-17148.2426,3681,1089.6796,438.9359,-14.3168,1577,2104,-9.3227,494.0458,595.6338,N/A,0.9128,0.4727,153.1935,1.792,0.9091,317.2255,3.7108,2.1118
iWmEJvVHY0BMkGHLmrnW,2/8/2024,17:43:35,SB15,, ,Countermovement Jump,,,820.687,0.2335,179.0753,-0.1412,16239.1304,-16393.5995,2315,282.0807,1673.4565,203.9092,2315,282.0807,1850.5115,225.4832,2381,290.1228,0.256,49.0421,0.092,17.6245,0.174,33.3333,0.436,0.522,77.6993,180.3315,476.3335,258.0308,2.3209,-0.6115,-0.9344,1.4232,2.1406,2.2743,-898.8058,-10.7438,-1220.3755,-14.5876,2274.4428,27.1873,45.966,3845.4297,-6.3499,1084,1231,-13.3127,725.337,948.1196,-6.1739,1117,1264,-6.7322,862.9655,987.546,3.079,8369.5652,7869.5652,-23.6183,-12.6049,N/A,-24824.154,3862,1066.9219,470.5814,-3.7804,1858,2004,-9.7288,481.5616,585.3603,N/A,0.8352,0.4474,153.2025,1.8313,0.9288,323.131,3.8625,2.1556
yshKppfelt7Cm4wUx3SM,2/8/2024,17:43:29,SB15,, ,Countermovement Jump,,,820.895,0.2247,175.6863,-0.1701,16260.8696,-13630.5243,2318,282.3747,1888.0435,229.9982,2327,283.4711,1753.1481,213.5655,2318,282.3747,0.229,44.902,0.092,18.0392,0.189,37.0588,0.426,0.51,97.4157,177.3413,505.4285,274.757,1.8205,-0.7264,-1.1746,1.4162,2.0995,2.2652,-1223.714,-14.6238,-1789.1088,-21.3805,2142.8264,25.6076,43.8241,3667.1727,-3.309,1125,1202,-9.4761,854.5652,1033.4783,-3.1924,1122,1196,-3.6473,844.6032,908.545,9.7594,8923.913,7336.9565,-17.4489,-7.0265,N/A,-23005.4271,3784,1199.6486,460.9603,-8.351,1734,2050,-13.4486,519.1562,680.4924,N/A,0.8353,0.4405,172.938,2.0667,1.1642,332.4905,3.9734,2.1193
X0hy5ZhOXMQrODOq5ouq,2/6/2024,17:49:00,SB15,, ,Countermovement Jump,,,824.984,0.2319,179.3791,-0.1279,14812.5,-17521.3019,2241,271.6416,1559.6458,189.0516,2241,271.6416,1845.4375,223.6937,2342,283.8843,0.263,49.1589,0.096,17.9439,0.176,32.8972,0.431,0.535,69.8095,180.7073,474.9125,250.5169,2.5886,-0.5627,-0.8365,1.4108,2.133,2.269,-770.6478,-9.1639,-1010.0809,-12.011,2255.7712,26.8237,45.5334,3829.1907,-7.095,1041,1200,-9.3384,707,852.6458,-6.1486,1099,1243,-6.3372,864.2443,981.1932,-5.3446,7010.4167,7802.0833,-17.1142,-11.917,N/A,-21657.8964,3839,1755.2898,465.3424,15.9156,2225,1614,4.5516,917.5918,837.698,N/A,0.8056,0.4334,149.008,1.7719,0.8301,325.9045,3.8754,2.1488
bUHE6S7oyt9o9mJ1Wr7Z,2/6/2024,17:48:45,SB15,, ,Countermovement Jump,,,824.224,0.2518,186.7339,-0.1618,11392.8571,-13025.5477,2108,255.7557,1571.3304,190.6436,2099,254.6638,1843.9402,223.7183,2214,268.6163,0.257,46.4738,0.112,20.2532,0.184,33.2731,0.447,0.553,83.0289,188.6623,515.6615,271.6912,2.2722,-0.6458,-1.0018,1.3882,2.2225,2.3298,-908.6772,-10.8152,-1245.8667,-14.8284,2276.8173,27.0989,46.4422,3902.0154,-9.4807,950,1149,-15.4118,664.5804,906.75,-7.4074,1025,1189,-5.9681,866.9457,976.9946,-1.5674,5607.1429,5785.7143,-26.7825,-11.2806,N/A,-20235.6168,3199,1392.9332,388.1226,33.2917,2132,1067,11.1685,774.2513,618.6818,N/A,0.8083,0.4553,175.342,2.0869,0.9882,340.3195,4.0505,2.2455
0WAIUnuadZs4pinJf8HG,2/1/2024,17:39:46,SB15,, ,Countermovement Jump,,,838.848,0.2324,182.5896,-0.1375,17195.6522,-17644.6065,2426,289.2061,1761.6304,210.0059,2420,288.4909,1929.4762,230.015,2472,294.6899,0.252,49.2188,0.092,17.9688,0.168,32.8125,0.434,0.512,84.0945,184.422,486.617,268.5165,2.193,-0.6469,-0.9955,1.3957,2.1353,2.2476,-1003.1613,-11.7316,-1371.9423,-16.0443,2336.3794,27.323,45.0155,3849.251,-11.6529,1069,1351,-18.8277,714.9783,1046.6522,-9.9515,1113,1359,-8.4072,883.631,1045.8452,-0.5057,8554.3478,8641.3043,-31.8175,-15.5134,N/A,-14957.8704,3781,1160.4452,450.7372,3.4118,1955,1826,-7.2699,538.0409,622.4043,N/A,0.8477,0.4539,161.2685,1.886,0.9835,325.3485,3.8048,2.1567
XGoZmQmPIjyfSHvZuu6r,2/1/2024,17:39:39,SB15,, ,Countermovement Jump,,,839.676,0.2173,176.7193,-0.1428,13456.3107,-15586.1768,2226,265.1023,1640.7476,195.4025,2226,265.1023,1866.2209,222.2549,2338,278.4407,0.23,45.5446,0.103,20.396,0.172,34.0594,0.426,0.505,81.8169,177.6662,490.394,259.4831,2.1715,-0.6244,-0.9574,1.3495,2.0646,2.1952,-905.1118,-10.5745,-1262.1844,-14.7462,2198.7009,25.6876,43.9106,3758.4815,-11.1411,989,1237,-5.4883,775.3495,865.3981,-8.2977,1072,1266,-7.7367,860.9186,1005.3023,-17.8932,5524.2718,7932.0388,-10.3078,-14.3763,N/A,-17953.8075,3864,1168.4075,460.1775,14.3375,2209,1655,-12.5763,510.7325,657.675,N/A,0.8436,0.4302,168.3035,1.9663,0.9559,322.0905,3.763,2.0757
9EKOBE8jIPFTpKpMpJrQ,1/30/2024,17:36:05,SB15,, ,Countermovement Jump,,,830.955,0.2218,176.6968,-0.1231,25900,-21402.3537,2635,317.105,2150.8429,258.8399,2635,317.105,1935.0187,232.8669,2671,321.4374,0.222,49.115,0.07,15.4867,0.16,35.3982,0.432,0.452,91.4607,177.9552,460.5355,269.4158,1.9457,-0.6519,-1.0855,1.4726,2.086,2.2674,-1254.5106,-14.8104,-1921.6954,-22.6869,2380.7761,28.1067,48.5614,4113.3914,-6.5655,1231,1404,-10.0552,967.2857,1183.5571,-6.2523,1252,1419,-7.9931,890.175,1044.8438,8.9906,14114.2857,11785.7143,-18.4606,-14.7957,N/A,-25997.6562,4179,1218.4165,502.9153,-7.3463,1936,2243,-9.5253,551.1794,667.2371,N/A,0.9558,0.4907,149.6275,1.7665,1.0798,310.908,3.6705,2.1009
Svnxb0tmrdMXn1WIIwYg,1/30/2024,17:35:59,SB15,, ,Countermovement Jump,,,831.255,0.2207,176.3295,-0.1339,14831.6832,-17445.9639,2336,281.0209,1580.2574,190.105,2336,281.0209,1872.8402,225.3027,2439,293.4118,0.215,44.3299,0.101,20.8247,0.169,34.8454,0.429,0.485,74.8922,177.1824,476.5135,252.0747,2.3658,-0.5936,-0.8844,1.4062,2.0809,2.2318,-821.5518,-9.6955,-1057.0317,-12.4745,2259.5154,26.6655,45.4386,3850.265,-8.476,1069,1267,-12.0635,694.8119,885.4455,-7.8311,1124,1315,-8.14,860.1953,1012.645,-0.4005,7386.1386,7445.5446,-21.6172,-15.0565,N/A,-21280.9378,3840,1038.0417,461.9521,7.6042,2066,1774,-11.6389,458.6123,579.4294,N/A,0.8845,0.4551,158.849,1.8746,0.8838,317.6645,3.7489,2.091
4KOo1aq37WmvkxI3b3Bz,1/30/2024,17:35:52,SB15,, ,Countermovement Jump,,,832.605,0.2081,171.491,-0.114,21063.2911,-21851.0299,2490,299.0614,1791.3797,215.1536,2490,299.0614,1916.8354,230.2215,2576,309.3904,0.187,44.1038,0.079,18.6321,0.158,37.2642,0.418,0.424,74.8997,172.5409,444.768,247.4406,2.3036,-0.5705,-0.8855,1.3866,2.0206,2.1624,-896.149,-10.5587,-1218.8449,-14.3608,2256.21,26.5833,44.3857,3767.1497,-11.4859,1102,1388,-18.5353,729.6709,1061.7089,-8.8509,1174,1402,-7.5243,886.3038,1030.5316,-4.6875,10037.9747,11025.3165,-31.389,-14.0175,N/A,-24917.2626,4494,1154.6593,539.7517,12.9061,2537,1957,0.9949,583.0737,571.5856,N/A,0.9858,0.4908,140.6755,1.6575,0.8825,304.0925,3.5829,2.0329
qyMkieBZx4wpgbQlOYZ9,4/11/2024,8:41:07,SB16,, ,Countermovement Jump,,,679.38,0.2229,144.8397,-0.2252,8007.874,-7531.9565,1696,249.6394,1337.189,196.8249,1697,249.7866,1314.7719,193.5253,1696,249.6394,0.283,44.3574,0.127,19.906,0.228,35.7367,0.438,0.638,83.0267,145.7019,469.9085,228.7286,1.7549,-0.7633,-1.202,1.3915,2.0914,2.2611,-912.4646,-13.1757,-1258.8679,-18.1776,1612.7134,23.287,40.3261,2792.7384,-5.3624,803,894,-7.32,619.6535,717.5354,-5.4245,802,894,-8.1283,603.9518,710.8202,1.4749,4062.9921,3944.8819,-13.6883,-15.0219,N/A,-7495.6785,2246,986.0738,330.5955,0.5343,1129,1117,-25.7748,365.9576,620.1162,N/A,0.6865,0.3494,169.308,2.4447,1.1989,300.6005,4.3406,2.1039
2jcMsRCeldgAP0VPFpTX,4/11/2024,8:41:01,SB16,, ,Countermovement Jump,,,687.89,0.2263,147.7647,-0.2319,8588.7097,-7549.4938,1751,254.5465,1379.6694,200.5654,1754,254.9826,1434.2764,208.5037,1752,254.6919,0.443,57.8329,0.124,16.188,0.199,25.9791,0.455,0.766,85.2401,149.3854,456.814,234.6255,1.7525,-0.7839,-1.2295,1.3083,2.1073,2.1874,-966.6553,-13.7855,-1320.0073,-18.8246,1685.8703,24.0422,39.4929,2769.2944,-8.2098,805,949,-8.627,630.3226,749.3468,-7.7626,808,944,-4.3756,685.7588,748.5176,-5.1643,4072.5806,4516.129,-15.9027,-8.4037,N/A,-5380.2195,2348,903.892,341.3336,20.2726,1412,936,13.9765,515.1122,388.7798,N/A,0.594,0.2955,170.5385,2.432,1.2156,286.2755,4.0826,2.1304
eOSrkZv9Ubx6EWjlHjIP,4/4/2024,16:15:11,SB16,, ,Countermovement Jump,,,682.357,0.2329,148.6784,-0.2004,10051.7241,-9267.7384,1857,272.1449,1400.069,205.1813,1857,272.1449,1418.5891,207.8954,1878,275.2225,0.308,49.2013,0.116,18.5304,0.202,32.2684,0.451,0.626,82.6626,149.6339,449.286,232.2965,1.8102,-0.7606,-1.1927,1.4462,2.1375,2.285,-945.5711,-13.5941,-1282.8201,-18.4426,1776.9166,25.5461,41.8214,2908.9797,-5.1158,881,976,-7.0267,650.8448,749.2241,-4.6858,895,983,-5.6719,669.0644,749.5248,3.4305,5198.2759,4853.4483,-13.1983,-10.7237,N/A,-9965.5078,2389,944.7606,350.11,-1.9674,1171,1218,-12.2724,414.4079,530.3528,N/A,0.7204,0.372,161.816,2.3264,1.1884,287.47,4.1329,2.1512
NOmqq7DnxyeDF7X9HUg1,4/4/2024,16:15:05,SB16,, ,Countermovement Jump,,,681.374,0.2279,146.8657,-0.1786,11628.5714,-10699.6885,1911,280.4627,1413.0571,207.3835,1909,280.1692,1476,216.6211,1941,284.8656,0.261,47.2826,0.105,19.0217,0.186,33.6957,0.43,0.552,76.2072,148.7424,423.2295,224.9497,1.9518,-0.7223,-1.1146,1.4214,2.1145,2.2353,-903.0931,-13.0022,-1220.0588,-17.5656,1807.1859,26.0187,41.6842,2895.2626,-5.7098,900,1009,-6.1272,663.2381,749.819,-5.3065,919,1022,-4.2421,706.6935,769.3065,-5.9787,5466.6667,6161.9048,-11.5475,-8.1402,N/A,-15229.3275,2072,1029.404,304.0914,9.4595,1134,938,-3.8573,494.8482,534.5558,N/A,0.779,0.4128,147.7515,2.1272,1.0972,275.478,3.9662,2.1415
